Unnamed: 0,user_key,tweet_text_only
55650,todayinsyria,IS commanders reach al-Raqqa province coming from Iraq
55651,onlinecleveland,"Can critics shut down Richard Cordray, Obama's consumer-finance cop? Don't count on it"
55652,datwisenigga,"Folks,  are wimps The GOP plays scorched earth politics Dems? Patty Cake politics"
55653,mr_clampin,
55654,daileyjadon,offer any type of advice on any topic to a feminist if you're a non cucked white male
55655,traceyhappymom,
55656,evagreen69,"A pochi giorni dalla fine del suo mandato,  pronto a nuove  punitive contro  per le ingerenze sul…"
55657,heyits_toby,Venture to the dark side of the brew with imperial stouts
55658,thefoundingson,Tell me about
55659,aiden7757,
55660,kathiemrr,"The Fact I'm Really Enjoying This Particular Hashtag Game!  Thanks,  :"
55661,melvinsroberts,Cat catching --you can do that now because ISIS did a lot worse
55662,jacquelinisbest,SUPPORT FOR  DROPPING DAILY! DROPS OVER 4 PTS IN 4 DAYS!
55663,hiimkhloe,"""Fall Fest on Buddy Holly Ave""  October 29th 2016  | *1KN"
55664,jeffreykahunas,how to make a rifle!
55665,ameliebaldwin,Someone Noticed a Convicted Felon Front Row at Obama’s Farewell Speech – Do You See Him?
55666,ten_gop,"""Any Muslim in the US who believes in Sharia should be deported!"" ~ Newt Gingrich"
55667,giselleevns,
55668,puredavie,DOY yes I voted also watching TV for results I'm thinking I got Lasik too soon because THE look for women in cable news now is PO…
55669,peterkistner,Nach dem britischen Verzicht auf die EU-Ratspräsidentschaft übernimmt Estland
55670,_nickluna_,Facebook activates ‘safety check’ in response to Brussels bombing
55671,dominicvalent,The Onion doesn't do many Trump articles because they can't be funnier than the real thing
55672,anthonywoodboy,
55673,mrclydepratt,Events You Should Know About!!
55674,ameliebaldwin,Mrs Clinton as seen via a veteran Secret Service Officer
55675,jacquelinisbest,The media hasn't mentioned the modern day genocide going on against Mideastern ChristiansGod's church will never be kille…
55676,christinapool61,"""Gebt mir Fußball zurück"" sagt  und ja, ich hab wirklich gelacht  via "
55677,jeannemccarthy0,RT Kerry visited Mozart's house in Vienna today Left unsaid: Symphony No 36 written in 4 days We've been her…
55678,j0hnlarsen,This never got old So glad we are almost done with him
55679,blacktolive,White privilege at its finest
55680,queenofthewo,  
55681,dailysanfran,Obama cancels meeting with new Philippine President Duterte
55682,drmichaelgarcia,Man if Obama arrests gangs of republicans for collaboration with Russia that would be some pretty shit I'm not taking my Blac…
55683,heyits_toby,I love the view
55684,hyddrox,"Everyone in all times and all places does it, not just Donald Trump"
55685,jacquelinisbest,Another Media Outlet Edits Video to Protect Hillary [VIDEO]
55686,jeffreykahunas,Basically we are all looking for someone who knows who we are and will break it to us gently
55687,baobaeham,Auntie showing how it's done! 😍
55688,anthonywoodboy,"Not tabled, 31-65: motion to table Kirk Amendment  to HR 1735, the National Defense Authorization Act"
55689,judelambertusa," ""They are quite right not to do so"""
55690,kansasdailynews,Scientists name parasite after Barack Obama
55691,garrettsimpson_,The sign should substitute Socialist for Democrat Enlist in the USFA at  Read the truth
55692,ameliebaldwin,Will Obama wipe the stupid grin off his face tomorrow long enough to finger wag &amp; tell us to not rush to judgment on the r…
55693,ryanmaxwell_1,Brewing the American Dream
55694,ameliebaldwin,LIVE: Council on American Islamic Relations announces lawsuit over Trump's immigration policies  h…
55695,_nickluna_,I need volunteers to print announcement of   Feb 7th Message me for details
55696,jeffreykahunas,Ex-alQaeda recruiter lands job as GWU's Prof of Homeland Security Makes radical declaration  htt…
55697,dannythehappies,"1- See kids, lightning's been striking the White House constantly, since Trump became POTUS by grabbing it"
55698,ameliebaldwin,Violence Against Trump Supporters Paid For By Hillary &amp; The
55699,heyits_toby,The Chinese Chart That Keeps The IMF Up At Night
55700,kathiemrr,A Robot Called Bender
55701,ten_gop,INSANITY: France is destroying 1868 Catholic church to build a new mosque!!!
55702,mil0blake,One day there will be as much black ppl fighting for white ppl rights than white ppl fighting for black ppl rights
55703,hyddrox,Pressure cooker manufacturers should be held accountable for endangering Americans
55704,patriotblake,Literally imagine being this sad you couldn't cut healthcare
55705,ameliebaldwin,Donald Trump has a big lead over Hillary among Active Duty Military and Veterans via NBC News survey  https…
55706,hyddrox,   can I get a refund?
55707,thefoundingson,I hope our new President won't let refugees in
55708,ryanmaxwell_1,"Tell us ""who we are""  as you're about to give Obama over $2B for ""refugees""  https:/…"
55709,brianaregland,A man has to be able to look at u and see a woman capable of making cold calculated and sometimes ruthless decisions ma
55710,giselleevns,How not to ruin the moment
55711,evagreen69,"Only a complete moron would believe that the climate can be ""negotiated"""
55712,ameliebaldwin,Thank you to all of our law enforcement officers - across America!
55713,evagreen69,MT  Time to  We Sleeping Giant's need to take our country back
55714,ameliebaldwin,"Ouch, Hillary"
55715,daileyjadon,"Earth, Wind, and Firefly"
55716,brianaregland,Got an interview Monday!
55717,datwisenigga,Tomorrow! Roundtable begins on  new  on  and the Black Panther Party
55718,hollandpatrickk,Vatican Calls For Central World Bank To Be Set Up Across The Globe
55719,michellearry,MT  How we end HS football in Texas
55720,mrclydepratt,Many people are saying that once I lose the election the Alt-Right will be permanently known as the Cuck-Right VERY U…
55721,emileewaren, 
55722,notritahart,Chicago Nut Socks 
55723,hellieedwards,"The media has given Hillary the most negative coverage of any candidate, all for debunked claims Trump's been given a bi…"
55724,baobaeham,literally counting down the days until my bf is here fucking up the town with me
55725,patriotblake,🤔😳💥🚨😲⚠️
55726,anthonywoodboy,"Sick and Tired of Low-Life Liberals Using the ""R"" Word Every Time Someone Criticizes Obama's Policies/Actions"
55727,tpartynews,Illegal  should not be able to get the driver licenses
55728,melanymelanin,▶ Zimbabwe: MPs Told to Pay Toll Fees - [The Herald] Members of Parliament and councillors will not 
55729,jeffreykahunas,The Political Consequences Of Hillary's Pneumonia - Lunch Alert! -
55730,judelambertusa,A 2009 photo of all the conservatives rioting and destroying businesses after Obama's
55731,jasper_fly,
55732,giselleevns,If there's a woman breast-feeding a toddler next to you point to the baby and say 'I'll have what…
55733,dailysanfran,The Latest:  Trump campaign head draws contrast with Rubio
55734,cynthiamhunter,Hey  Day after President Obama was elected you began referring to him as President-Elect Obama It's President-Ele…
55735,paulinett,Derrick Nnadi and Levonta Taylor of Ocean Lakes and Josh Sweat of Oscar Smith help FSU top Michigan in  Orange Bowl
55736,ryanmaxwell_1,"That would be the SAME (race-baiter) John Lewis who in 2008,"
55737,rightnpr,Many 2016 Voters Don’t Know Team Clinton Trashed The White House In 2001
55738,hyddrox,"Media Misfeasance Exposed in ""Eyeless in Gaza"" Documentary"
55739,hyddrox,"Trump: ""Our nation should not accept one lost American life because our country failed to enforce its laws"""
55740,datwisenigga,7 billion ppl an i only got my eyes on you
55741,dontshootcom,"This is the resistance to the DNC right now, by the way, just so you guys know (11:45pm outdoor park Philly)  https:…"
55742,jeffreykahunas,JW Asks for Further Discovery in Clinton Email  Benghazi Lawsuit over Possible State Dep  “Wrongdoing or Bad Faith”
55743,usa_gunslinger,"Or smash yourself with a hammer, I don't care!"
55744,jenn_abrams,won't be funny any longer if it comes true
55745,jeffreykahunas,The fallout from the  disaster will be with us a long time Enlist in the  at  Stand up for…
55746,malloryjared,How I got arrested while reporting on a private prison
55747,lazykstafford,Anyone else think that Trump invited Al Gore to Trump tower so Trump could ask Gore his opinion on the EPA picksthen…
55748,garrettsimpson_,Hillary trolls when was the last time you had a job?
55749,mrclydepratt,Famous Dex &amp; Lil Pump - Talkin Shit
55750,baobaeham," Yea I got there right after you left to do ""The Parent Hood"""
55751,mrclydepratt,1850's Coal-burning stove
55752,jacquelinisbest,US officials obtained conclusive evidence that Russia leaked DNC emails only after November election
55753,jacquelinisbest,"Rest in peace, Pan Pan"
55754,johnbranchh,Airliner Crashes in  Killing All 62 on Board  via 
55755,ameliebaldwin,Brand new
55756,garrettsimpson_,"This one's for you, "
55757,ryanmaxwell_1,Thank you to all our LifeWriters appearing in March's Most Quotable Top 20   https…
55758,traceyhappymom,the more we agree with Statler and Waldorf
55759,lazykstafford,Why don't terrorists attack Iran so often? Because terrorists get payed for it
55760,mr_clampin,Alcoholism
55761,sternandreas404,"Lesen! Danke dem Mann, Konfliktmanagement bei der Berliner Polizei"
55762,hyddrox,A We're not a democracy and B Bold men and bold statements always frighten little gray men PSFaces DO need to be slappe…
55763,thefoundingson,"Unlike Obama  have visited flood-ravaged Baton Rouge

RT if you agree that we need such President"
55764,queenofthewo,I'll let you know when I find one
55765,melanymelanin,We’ve been fighting  for nearly 2 yearsWhen is Congress going to get around to debating this war?  htt…
55766,dorothiebell,We ALL needs to see those E-Mails!!! ASAP!! Selling Federal Appts?!?!
55767,houstontopnews,Mocking Trump: Comedians don't bother him; Political oppone  |
55768,jeffreykahunas, 14 people dead and we're supposed to be concerned about Muslims getting mean looks  smh
55769,notritahart,The Da Vinci Chode  
55770,dorothiebell,"I wouldn't give you my skinny jeans, son"
55771,giselleevns,
55772,hyddrox,The left does the same thing when there is a shooting
55773,paulinett,Bruh😐😂😩😭
55774,jacquelinisbest,"""Made with real fruit juice!"""
55775,hyddrox,Remember when the world would end if Trump were elected Everyone was wrong on that too Markets are eating it up…
55776,jasper_fly,"    I wasn't around, he was forced to write his own"
55777,mil0blake,"Watching  Ted Cruz is the most knowledgable, prepared and presidential of all the nominees"
55778,melanymelanin,Why We Must Continue to Fight Efforts to Suppress Black Votes  
55779,nataturn,This couple always wear matching outfits and it's super adorable
55780,iiddaamarks,"This is pathetic You knew You all knew All of you If you can't stand by your vote, do something about it"
55781,giselleevns,get awkward
55782,traceyhappymom,Kinda heart-wrenching
55783,nojonathonno,"Didn't know this RNC is bound by consent to desist from ""poll watching"" activities, particularly in minority dists…"
55784,jeffreykahunas,"Hillary Is In GREAT Health But Dems Say Kreepy Kaine Is  ‘Ready to Become President’ If Necessary"" 😉"
55785,dailysanfran,Obama creates world's largest marine protected area
55786,phoenixdailynew,Donors push Team Clinton near $1 billion mark
55787,paulinett,This Dick Tater ship is going to become the Normal Until it inevitably hits a iceberg
55788,j0hnlarsen, turn-out for HRC will be dismal! The only way she wins is election fraud!
55789,emileewaren,"WOW! If everyone retweets this,  will win Amazing comments from "
55790,hyddrox,
55791,giselleevns,I think the meatloaf just moved
55792,kathiemrr,Erect a YUGE statue of yourself *Chia seeds not included
55793,notritahart,There's no  just don't get married 😳
55794,ameliebaldwin,Podesta confirms Hillary Clinton only goes to church when is convenient to her
55795,leroylovesusa,Damn  ! Back at it again with the white guilt!
55796,houstontopnews,Trump's definition of a 'small loan' during debate gets roasted by Twitter
55797,dorothiebell,   good
55798,paulinett,"See, this why you got a dead tooth"
55799,mrclydepratt,STAY IN YO LANE
55800,brianaregland,One of the upsides of a Trump presidency would be the garment rending of evangelicals when he nominates Peter Thiel to Suprem…
55801,mrclydepratt,RIP in the flowerbed
55802,jasper_fly,Good gosh all mighty
55803,brianaregland,Suicide Squad Roundtable
55804,willisbonnerr,Moms with my grandson ❤️💕🌹
55805,datwisenigga,  seriously though I would love to meet with anyone who has good productive ideas about h…
55806,happkendrahappy,So POTUS true colours? Desperate dbl standards &amp; Not even subtle!
55807,evewebster373,I am beyond honored to receive Congressman  endorsement:
55808,puredavie,Wake Me Up Before You Ho-Ho
55809,jani_s_jac,"We need more love and kindness in politics, and nobody knows that better than Hillary"
55810,michellearry,"Of course,  All who mock GOP debate - wake up and look around We need a strong leader now"
55811,ameliebaldwin,You'd better read it before watching
55812,thefoundingson," Yeah, just before Trump became the nominee Can you see a pattern here?"
55813,willisbonnerr,I liked a  video from   PRO WRESTLERS ULTIMATE TEST FT: LUKE HAWX &amp; BOD…
55814,judelambertusa,Not me!  I'm nailing them both shut!
55815,judelambertusa,Really interesting!
55816,cynthiamhunter,"""Obama called me Clinger"""
55817,malloryjared,for Hip-Hop and R&amp;B  |  expand listenership add  Global
55818,hyddrox,Nation's largest police union endorses Donald
55819,usa_gunslinger,Learn how to commit a felony AND run for president! It requires only
55820,melvinsroberts,
55821,cookncooks,"""Expelmyanus!"" (the perfect spell for constipated mornings"
55822,heyits_toby,"Another example of sheer intolerance from an ideology that ""tolerant"" liberals would rather die than criticize"
55823,j0hnlarsen,"Since Trump won the election, Michelle Obama can go back to not being proud of her country again, right?"
55824,michellearry, lol
55825,micparrish,BREAKING NEWS&lt;---
55826,regieblackmon," Hillary Clinton, if elected, looks forward to continuing the WH garden started by "
55827,cookncooks,When your leader uses the national prayer breakfast to tie in an insult to his old shows new host you know you've elected a wi…
55828,bgarner2107,That's the spot!
55829,brianaregland,Just cuz you aint committing crimes against black folk individually means nothing Silence isnt allyship So if you aint d…
55830,thefoundingson,you're dumb
55831,hyddrox,
55832,donnabrivera,Foreward Hillary Clinton and her corrupt Corporate Media Allies conspired to MAKE Trump the nominee so she could r…
55833,michellearry,No need to drag God into this
55834,datwisenigga,Amen
55835,malloryjared,Adrian Peterson watching Blair Walsh miss the game-winning kick
55836,mrclydepratt,Tracy Pam  - La Sibilla :: Tune In:
55837,donnabrivera,PA Police Raid Offices Over Voter Fraud
55838,rh0lbr00k,"What with her ship sinking, Hillary's next revelation will be that one of  's ancestors captured Kunta…"
55839,jacquelinisbest,"It's a testimony to how much he wants to run for President in 2020 and media's ""historic"" framing a testimony to how they w…"
55840,hyddrox,Ignoring The Clinton Body Bags  🇺🇸
55841,traceyhappymom,i zoomed your avi but couldn't believe what i saw😳
55842,paulinett,"Yes, Bush helped create ISIS — and set the Middle East up for a generation of chaos:"
55843,queenofthewo,Send a mass email that asks 'Which countries do not have an extradition treaty? Asking for a friend'
55844,jacquelinisbest, &lt;&lt;&lt;voting for
55845,notritahart,My Cousin-Fucker Vinny
55846,jasper_fly,After hours of hiking in the snow these hot springs along the river were beyond welcomed 🙌🏼!
55847,specialaffair,Anti-Trump protesters with guns outside RNC
55848,antonhayhay,LIVE on  Cornel West speaking outside
55849,heyits_toby,New bull's-eye on Obama's 'unconstitutional' gun grab Court told actions 'exceed powers of presid
55850,heyits_toby,"Petition calling for Kay Burley's sacking reaches 50,000 signatures"
55851,watchmewalkin,Asking  why did you meet last week Tuesday 11am for 2 hrs with these 2 thugs:
55852,ryanmaxwell_1,  The Bushes may not come but millions of patriots will be there
55853,sternandreas404,ist nach seinem Talkshow-Abbruch gestern allen Ernstes zuerst zum russischen Staats-Sender gegangen? /o\
55854,hollandpatrickk,Family And Friends Of Oakland ‘Ghost Ship’ Warehouse Fire Victims Speak Out As Their Loved Ones Are Victim
55855,ameliebaldwin,"""We Got Played"""
55856,laurabaeley,Can a work of fiction prevent WWIII?  is certainly trying:
55857,razvedchica_,UPDATE:  is a more popular choice for US President than  or  in a new  poll
55858,johnbranchh, students hold a renaming ceremony outside of the residential college
55859,lazykstafford,The best thing about the future is it comes one day at a time
55860,nataturn,Packers plan on calling Reggie Wayne after he visits Patriots
55861,baobaeham,I'm a 4 on my Auntie Maxine scale today: skeptical and watching
55862,jeffreykahunas,
55863,hollandpatrickk,"Without heroes, we are all plain people, and don't know how far we can go"
55864,heyits_toby,"I may never know your reasons why, but someday I'm going to see the good in your goodbye"
55865,melanymelanin,"NEW  Journalists face rise in anti-Semitic tweets, fueled by Trump supporters  w/ "
55866,jeffreykahunas,"Anaheim police to buy back guns Saturday ""to get weapons off the streets""      via "
55867,judelambertusa,New post: COLLEGE PROF Caught On
55868,ameliebaldwin,"CNN’s Don Lemon uses infuriating term to explain torture of disabled man, and refuses to call it ‘evil’ |Drunk Lemon"
55869,leroylovesusa,"Today, on the World Day Against Cyber Censorship, say your word against censorship"
55870,kathiemrr,There was this one time I sent a dick pic
55871,laurabaeley,"Woman claims flight attendant denied her soda can, asserting she ""would use it as a weapon"""
55872,nojonathonno,"Mike Pence accused of black voter suppression, having Indiana police raid black voter registration office:"
55873,worldofhashtags,
55874,angelabach991,"TÜRKEI IST SOMMER, MEER UND"
55875,lazykstafford,Battle of the Scarpe Gunners of the Royal Horse Artillery in a German 59-inch howitzer emplacement on the Arras-Camb…
55876,thefoundingson,Nobody asks when Hillary did it
55877,melvinsroberts,If we are going to be in a relationship  who you really are
55878,leroylovesusa,You make your plans but God directs your better plans! Let Him lead!
55879,priceforpierce,HELP AMERICA        
55880,malloryjared,X))) my friends feel the same
55881,kansasdailynews,"Clinton’s spending big on Olympics TV ads, Trump airs none"
55882,_nickluna_,"Rep Thomas Massie bill: “The Department of Education shall terminate on December 31, 2018” Bravo, sir"
55883,paulinett,The latest The blicqer™ Daily!  Thanks to   
55884,hyddrox,I vote with my wallet when I shop I Buy American for America
55885,evewebster373,"EXCLUSIVE: In diplomatic breakthrough, US invites Brazil's Rousseff for a state visit"
55886,kansasdailynews,Trump escalates attacks on Clinton's character
55887,peterkistner, Die wichtigen Fragen unserer Zeit!
55888,ameliebaldwin,"Gov Abbott: Austin's sanctuary city practices are ""frivolous, reckless""  via "
55889,baobaeham,Saudi Arabia arrested him as a minor for protesting Now he's facing execution
55890,malloryjared,Not really sure how the Bears lost this game But they did They're 1-5 with the Packers and Vikings ahead Yikes
55891,ten_gop,"BOOM💥

Lifelong Democrat and ex-Tim Kaine staffer  ""It's unconscionable to vote for Hillary""…"
55892,donnabrivera, a lot of Trump's voters are first time voters is probably the reason
55893,jacquelinisbest,Dry clean the pantsuits Wipe clean the servers
55894,datwisenigga,"""You can tell a man's vices by his friends, his virtues by his enemies"""
55895,micparrish,If it is to be it is up to me unknown author
55896,jacquelinisbest,There are almost 30 tweets a minute for  and it's not trending? We see you Jack
55897,ameliebaldwin, &amp;  you owe 65 million Jews killed by Nazi in  apology for calling Trump speech  1…
55898,giselleevns,"""In your house, where you?"""
55899,patriotraphael,The latest The Conservative American Herald!
55900,ameliebaldwin,"So ""Assassinate Trump"" &amp; ""Rape Melania"" is the narrative from the ""tolerant"" liberals and the lib media will protect these vi…"
55901,hiimkhloe,[NEW MUSIC]&amp; by  prod by    
55902,staywoke88,you're fooling yourself if you think we'll be able to just chill post-election
55903,_nickluna_,Wild Turkey Rider
55904,ryanmaxwell_1,
55905,patriotraphael,"It's March 18th today, National  Remember those, who made huge sacrifices for the sake and the good o…"
55906,evagreen69,"Traitor Obama has an army of 30,000 ""organizers""&amp; $40mil in donations, scheming to sabotage   https:/…"
55907,ryanmaxwell_1,           
55908,cookncooks,Russian navy war games with (US ally) Philippines
55909,melvinsroberts,a pile of money…oh wait
55910,rh0lbr00k,"Without dissent from the right, Trump will govern as a liberal Democrat He's making that clear Blind support is complicity…"
55911,datwisenigga,"""ur a bitch"""
55912,melanymelanin,Comrades were arrested last night at an anti-fascist demonstration against Richard Spencer
55913,hiimkhloe,"There is some good in this world, and it's worth fighting for"
55914,hiimkhloe, you are kidding me!
55915,onlinecleveland,"Ohio RNC delegation marker, reminder of John Kasich's candidacy, a part of Ohio history: Ohio's delegates to the"
55916,evewebster373,"After 'gratifying' week, Obama sees long to-do list in time left"
55917,realten_gop,BREAKING🚨 Early morning explosion in DC allegedly leaves YET ANOTHER DNC staffer dead‼️
55918,garrettsimpson_,"Theresa May must deliver full Brexit, not fake Brexit- anything but hard Brexit is a total betrayal of UK democracy ht…"
55919,karenparker93,Trump in BaltimoreIf Republicans were running Baltimore in its current condition it be proof of failure Failure Dems ha…
55920,lazykstafford,"What's wrong with (not so Republican)  Governor Charlie Baker? well, quite frankly, he is bland and boring! Good luck in…"
55921,giselleevns,People not blaming me for helping Clinton to avoid punishment
55922,hyddrox,"1/2: On wiretap claims, I have said many times that we are pleased the House/Senate Intel Committees are investigating…"
55923,jasper_fly,the teeth I left for the tooth fairy usually weren't mine
55924,mr_clampin,Inspector Sex Gadget  
55925,lazykstafford,"Ever wondered ""How to become a political prognosticator""??   I've got it figured out  "
55926,alecmooooody,Mounting evidence that Trump engaged in illegal tax scams
55927,heyits_toby,"Large Number of Turkish, Saudi (Israeli) Officers Deployed in Syria's Aleppo City -"
55928,washingtonline,Pence defends Trump remark viewed by some as encouraging violence against Clinton
55929,_nickluna_,    Cat Troll
55930,hyddrox,A liberal jurist is someone who thinks the Constitution is living but the unborn child is not
55931,ryanmaxwell_1,- My Name is - Eminem Lyrics CLEAN
55932,jeannemccarthy0,So they both paid more than Romney
55933,wadeharriot,Michelle Obama TRASHES Hillary [Video]  via 
55934,emileewaren,😡⏰⏰⏰🔫🔫🔫🔫🔫🔫🔫🔫🔫🔫🔫🔫🔫🔫
55935,paolakinck,He's afraid Lester holt and cooper won't let him lie like lauer did
55936,worldofhashtags,your wife found out you are voting for Trump
55937,logan_whatsup,  And we must stop killing it!
55938,ameliebaldwin,"Il y a 56 ans, de Gaulle invitait les Français à abandonner l’Algérie"
55939,judelambertusa,Exxon Mobil CEO Rex Tillerson Reported to be Frontrunner for Trump’s Secretary of State
55940,traceyhappymom,GIFs
55941,ten_gop,WATCH: Trump supporters chant “Lock Her Up” at MASSIVE  Rally in Pennsylvania
55942,jeffreykahunas,The Media &amp; celebs pushing Hillary Clinton for President
55943,giselleevns,it was for a tropical island
55944,queenofthewo,I want a refund
55945,logan_whatsup, From Illinois we LOVE you Can't wait to hear you speak here
55946,datwisenigga,NEW RECORD BY  &amp;        ALL MEDIA OUTLETS &amp; DJS SUPPORT THIS RECORD…
55947,fishalexanderr, Jugend ist mit Merkel und da kann man nichts tun
55948,giselleevns,Which one was better Home alone 2 or Home alone 3
55949,ameliebaldwin,Didn't Graham lose to Trump in the debates??
55950,politweecs,will ‘absolutely’ release ‘significant’  documents before election
55951,ameliebaldwin,Remember when Obama said Trump would never be President? 🇺🇸🇺🇸🇺🇸 Obama underestimated us👊🏼WE DID IT!…
55952,michellearry, foreign word with 5 letters      
55953,michellearry,"""   all you need to know ⬆⬆they are butchering babies alive"
55954,mrclydepratt,"“People have watered down quality so much for the pursuit of visibility and fame, they have sacrificed their legitimacy” -…"
55955,philadelphiaon,"With Trump on screen, the Taj nears its end"
55956,baobaeham,Have a hit on your hands? You won't want to miss this!!
55957,batonrougevoice,"'Awkward': Hostility, geniality mix as Trump, Clinton meet at event; watch the highlights"
55958,donnabrivera,- Pepe feasts on Clinton Or is that Huma?
55959,klara_sauber,sie macht ihre Aufgabe weder gut noch schlecht sondern neutral   Tagebuch
55960,traceyhappymom,Squirt and Ernie
55961,dorothiebell,Issue: voter fraud is real and vote counts have had problems for decades
55962,willisbonnerr,Lovely Track by Singer Danae called 'Actualized' -
55963,brianaregland,let's not pay any unfortunate quoting no nevermind on tonight
55964,blacktolive,"Not one black person in sight, hmmm"
55965,michellearry,  good idea
55966,hiimkhloe,How awesome is it is believing in
55967,jeffreykahunas,Peace can only be achieved through non-violence This is something we have to train and educate our children to put into effect
55968,heyits_toby,and Counting to the end of Hillary's Candidacy  - American Thinker -
55969,usa_gunslinger,Muslims ruin Olympic spirit: Egyptian judoka booed for refusing to shake hands with Israeli opponent who beat him
55970,brianaregland,JohnWayneIsDead : John Wayne Comunale : Bizzong! Podcast    
55971,patriotblake,Raytheon
55972,heyits_toby,There comes a time in a man's life when to get where he has to go  – if there are no doors or windows  – he walks through a wall
55973,leroylovesusa,and all Americans who believe that the best defence is self-defence!
55974,giselleevns,"Here, let me show you how to do it right"
55975,patriototus,126K helmets turned out to be defective Such an irresponsible attitude to our soldiers’ lives is unforgivable
55976,dorothiebell,  F119 Engine points to that date also
55977,brianaregland,Oooo remote control vibrating panny drawls
55978,giselleevns,mass suicide occurs at Clinton campaign headquarters
55979,garrettsimpson_,Maybe our POTUS has found a job he can handle Enlist in our patriot army at  We march
55980,patriotraphael,News flash: America isn't crying over the plight of the White House press corps
55981,datwisenigga,I think we're being punk'd for all of 2017
55982,notritahart,
55983,margarethkurz,
55984,usa_gunslinger,THAT moment when  Bowls &amp; Bimbos UNITE to help  win PA
55985,kathiemrr,✔ BlackFriday shopping the other stuff ❌
55986,patriotblake,Mike Pence: Charlotte Protesters Have 'No Right to Engage in Violence A/g Our Citizens or Our Police'
55987,mrclydepratt,Ultimate Playlist: Raekwon  
55988,c__wells,Excellent footage
55989,mil0blake,WATCH: Trump and Putin want peace Hillary wants to spend your tax dollars to wars and kill innocents
55990,dorothiebell, our baby was watching the TV during your speech
55991,washingtonline,Donald Trump defends 2013 tweet about allowing women to serve in the military
55992,willisbonnerr,SADAT X By ASKEM 
55993,ameliebaldwin,PROUD TRUMPSTER    HILLARY    Add me ‼️💙🇺🇸
55994,hyddrox,"women who strike tomorrow r probably not a necessary entity in the workplace They're not nurses, doctors, lawyers,&amp; Demean th…"
55995,mil0blake,Stand up!
55996,gab1aldana,Came back to 2016 to stop horrific Graham vs O'Malley Election Ended up with Trump vs Hillary Whoops
55997,j0hnlarsen,"Under Secretary Clinton, US Permanently Resettled 31,000 Somali Migrants"
55998,cassieweltch,"  Yep, it's coming back w/ a new cast A 20th anniversary special w/ old cast aired a few…"
55999,hollandpatrickk,Written by antisemitic/Christian bigots  RT   Wow Linda Stasi is a hate filled piece of garbage
56000,notritahart,Hennessy Street  
56001,daileyjadon,We lost Willy Wonka
56002,emileewaren,WOW  and  think they can fool the black voters
56003,malloryjared,Black journalists: RT if you Trump's campaign has dodged interviews with you Like if he has granted you a sitdown
56004,hollandpatrickk,I`m sure that this law doesn`t offend LGBT
56005,hyddrox,"Isaiah 26:3  ""You will keep in perfect peace those whose minds are steadfast,"
56006,atlanta_online,"Susan Collins, GOP senator from Maine, disavows Donald Trump  |"
56007,specialaffair,Obama hopes there will be progress on Mosul by year-end
56008,_billy_moyer_,You won't even believe these are real tattoos They're some of the most otherworldly tattoos ever!
56009,hiimkhloe,Klutch - Believe Me (Lyrics
56010,puredavie,Farmville requests
56011,ameliebaldwin,BREAKING: Trump Campaign Goes Silent After Damning New Rape Lawsuit Filed By ‘Jane Doe’  via 
56012,queenofthewo,Forget About The 5%  [ by 
56013,evagreen69,I need to make you see what you mean to me
56014,_nickluna_,
56015,datwisenigga, Go Jerry!!!!  Anyone else ????     Where are the Public Servant Patriots????????????
56016,patriotblake, Stop lying Get over it We don't want your failed Democrat policies We are fixing the mess you peop…
56017,giselleevns,convincing dumb kids that putting X-mas decorations back in the attic is like playing in the Star Tre…
56018,johnbranchh,"San Mateo deputies stop school burglary, recover stolen laptops"
56019,ryanmaxwell_1,"So don't be mad, nothing to worry about"
56020,michellearry,"For people with gardens: please get Non-GMO, Heirloom seeds"
56021,stanleyparris,"Paul Ryan has a terrifying plan for America, and he’s one election away from ramming it through"
56022,_nickluna_, HRC lies all over across the board     Even MA family and himself were supporting  h…
56023,puredavie,cry no more It ain't worthy
56024,johnbranchh,ITCH stands for eautiful Individual That Can Handle anything
56025,melanymelanin,▶ 'Anti-Lobbyist' Trump Was A Registered Lobbyist  
56026,ten_gop,"Always  to dig out the TRUTH about Hillary Clinton! 

She literally sells out America"
56027,anthonywoodboy,"*Spoilers If everyone in Game of Thrones could stop dying for five minutes, that would be fab"
56028,cynthiamhunter,"Would not be able to think of anything nice to say I know  was being nice when he called her ""nast…"
56029,ryanmaxwell_1,ISIS released a statement on the San Bernardino shooting and spoke about the two attackers:
56030,queenofthewo,
56031,nataturn," ""happy"" following George Michael's post mortem results: ""Now I can celebrate the life and love we had"""
56032,finley1589,The WH is still trying to figure out how to blame the NRA
56033,hyddrox,Intelligence Community Leaking  This is  - working to sabotage President Trump Find them a…
56034,baltimore0nline,Donald Trump reveals his economic advisers   |
56035,kansasdailynews,Police investigate vandalizing of Trump’s Hollywood star
56036,westernwindwes,“Letting go can feel like ripping a band-aid off a fresh wound”    htt…
56037,dailysanfran,Trump supporter's 'taco trucks' remark draws mockery
56038,puredavie,  racism!
56039,jeblary2016,A rare picture of Hillary Clinton digging a grave for the Wall Street CEOs
56040,jeffreykahunas,it’s our Constitutional right to express our feelings and thoughts freely
56041,thefoundingson,"MAKE AMERICA GREAT AGAIN!
"
56042,baobaeham,Add a side b twist to it Instead of being original
56043,ameliebaldwin,"Busted: 23035 cables sent to Clinton using ""(C)"" (classified) marking in her 1st year alone"
