Unnamed: 0,user_key,tweet_text_only
4854,ten_gop,"Flashback to 2015: Hillary explains how she carefully handled ""C"" emails as SoS!"
4855,jeffreykahunas,Iran's Terror Proxy Support Openly Defies Western Pressure
4856,laurabaeley,         https…
4857,ameliebaldwin,Hillary Clinton overheated Don’t hyperventilate
4858,evagreen69,"Obama's policy hurts the citizens of the US, I'm glad there are judges like Hanen"
4859,dontshootcom,"stopped to catch breath It was a fatal mistake  beaten, peppersprayed and t…"
4860,dorothiebell, 
4861,ameliebaldwin,A very Prophetic Tweet by  about Anthony Weiner over 1 year ago!
4862,queenofthewo,Counter-Spin City  
4863,dailysanfran,Danish party urges Americans to vote with spinning Trump ad
4864,ameliebaldwin,Flexible' Obama Ignores Russian INF Treaty Violations - My Latest American Thinker  -
4865,jeffreykahunas,"Death to America, compliments of Obama!   "
4866,melanymelanin,Exploiting terrorist attacks to dismantle critical regulations The American way
4867,jacquelinisbest,MT  Who really stood up and fought against Amnesty and Obamacare?
4868,datwisenigga,Listen Now!
4869,daileyjadon,
4870,garrettsimpson_,Get with a sane group of constitutionalists Enlist in our patriot army at   awaits
4871,notritahart,
4872,errivvvvers,You tweet that as if abusing your official capacity and wasting taxpayer money for political gain is something to b…
4873,hyddrox,"Obama has been monitoring the ( situation closely from is fundraisers, campaign stops and comedy routine!"
4874,giselleevns,"WikiLeaks bashes anyone, except Donald Trump"
4875,dominicvalent,Hillary Clinton for most realistic seizure performed on TV Queen of method acting
4876,cassishere,Classic case:
4877,heyits_toby,is it racist to prefer good movies over bad movies?
4878,ameliebaldwin,
4879,hiimkhloe,"The morning after shouting at Megyn Kelly, Newt says: ""No, I don’t have anger management issues”"
4880,hollandpatrickk,"shooter transcript according to  /    ""Praise to [Mickey Mouse]Praise be to [DisneyWorld]…"
4881,judelambertusa,CARNEY - BIGGEST DETERMINANT OF UK PROSPERITY WILL BE FUTURE RELATIONS WITH EU
4882,dorothiebell,😂  plays the media lackeys like a violin🎻
4883,carriethornthon,"""Perhaps living life high up in a tower in a world of exclusive clubs…perhaps you just develop a different set of values” — Mi…"
4884,gloed_up,Donald Trump has made  his Chief Strategist — and that’s pretty alarming
4885,laurabaeley,Rand slides after ministerial sacking
4886,datwisenigga,"This is where we put tweets to action This needs to go viral, help this man win Illinois  "
4887,hyddrox,
4888,hollandpatrickk,In this figure you can see how Socialism works at the Beach      https:/…
4889,j0hnlarsen,So let's break this down:
4890,jeffreykahunas,         http…
4891,patriotblake,Arsons in Sweden Friday 6pm - Saturday 5am
4892,evagreen69,"Katrina Pierson: ""What should  apologize for? Why is he being held accountable for a war Hillary VOTED for?"" https:…"
4893,westernwindwes,Tom Carroll dominated his heritage  heat Video: ASP
4894,melanymelanin,"  ""Don't get chained up in the perception of others--face the Fence; be solid in your dignity 👊🏽💕✅💯🎬"
4895,willisbonnerr,"Y'all thought Sharknado was a joke, but now it's Hurriclown so who's laughing now"
4896,paulinett,▶ Chaos In Somaliland Could Trigger Regional Conflict In East Africa
4897,jeffreykahunas,"Wherever you go, go with all your heart - Confucius"
4898,ten_gop,"Dear Gennifer Flowers, welcome to our basket of deplorables😊

Thank you!"
4899,hollandpatrickk,"Shorter Nevada Judge to Trump Lawyer:  ""That's not how it works  That's not how any of this works"""
4900,giselleevns,I do!
4901,jeannemccarthy0,How a Grexit and Brexit Would Unravel Europe
4902,cookncooks,"BHO, HRC &amp; the DNC are freaking out because a President Trump would make indicting them a priority"
4903,jeannemccarthy0,And Blind Man's Bluff is one of the most interesting books you'll ever read if you're interested in Cold War subs
4904,patriotblake,         
4905,johnbranchh,It's almost Sunday afternoon ride weather again
4906,anthonywoodboy,Are you an ARSE when you're drunk? Take the test
4907,baobaeham,A Nice  Deserves A Nice Home
4908,leroylovesusa,Ignorance Rules Left: Carson's Former Press Secy on Left Wing Lies  via 
4909,queenofthewo,I made the marshmallow covered tuna casserole again tonight 
4910,hyddrox,Berlin truck jihad attack: Police raid properties linked to mosque
4911,eliasbrick,We encourage everyone to have watch parties and live stream and Tweet this incredible conversation
4912,todaycincinnati,"Debate fact check: 'Devastation' in Ohio, as Donald Trump says?"
4913,garrettsimpson_,MT   - We remember and honor those who made the ultimate sacrifce
4914,jeannemccarthy0,Just say ‘no’!  💪🚫
4915,melanymelanin,▶ Hundreds mail 5-year-old boy postcards  
4916,peterkistner,alle Menschen können in Deutschland für sich und ihre Familien sorgen
4917,dorothiebell,Michelle Malkin hammers defiant Rahm Emanuel over who’s REALLY getting ‘sanctuary’ in Chicago  via…
4918,antonhayhay,"RELEASE: Hillary Clinton's private paid speech extracts now in handy Kindle, book reader and PDF formats…"
4919,dorothiebell,"  I'm waiting until Election Day to join the ""Sea Of Red"" I want the DNC to try and deny a wave of red su…"
4920,rh0lbr00k,But this doesn't mean you don't go out and vote      htt…
4921,notritahart,Grab them by the Smurf  
4922,emileewaren,The LORD saves those crushed in spirit and hears the cries of the righteous!
4923,jasper_fly,Night of the Living Gingerbread
4924,ten_gop,BREAKING🚨 Four now confirmed dead in shooting at Cascade Mall in  Washington
4925,judelambertusa,Red Bulls and New York City FC Will Meet but Their Approaches Don’t
4926,daileyjadon,I love Gin but hate the next morning
4927,nehemiahx,Dear
4928,westernwindwes,All you need in this life is ignorance and confidence
4929,brianaregland,LMFAO
4930,jeffreykahunas,Will anyone help us? ISIS is planning to attack Texas
4931,garrettsimpson_,        beautiful G
4932,marianeuberg1,Einer der Attentäter von  stand unter Aufsicht der Justiz und trug eine elektronische Fußfessel
4933,brianaregland,New pic of John Boyega in action It's lit 🔥
4934,laurabaeley,
4935,datwisenigga,"Twelve years ago today, I sat with friends and SCREAMED when  came on TV for the first time ever  I felt so…"
4936,politweecs,emailed details of new implantable heart defibrillator
4937,ameliebaldwin,🇺🇸Donald J Trump Rally STREAMING
4938,hiimkhloe,How dare he? That's outrageous
4939,rh0lbr00k,MT  Anyone got any photos of Obama showing love for the troops? I haven't seen any in 8 years!
4940,kathiemrr,Let's eat grandma
4941,mr_clampin,
4942,klara_sauber,Und noch einmal Jazz on the Roof am Bayerischen Platz Ein Tipp von  aus 
4943,_nickluna_,You need insurance just for the deductible
4944,heyits_toby,until there’s a solid proof the refugees are real refugees and not ISIS they mustn’t be welcomed here
4945,traceyhappymom,Kids
4946,thefoundingson,But Islam is the  right?
4947,anthonywoodboy,Tripp Stepp
4948,leroylovesusa,"Your employer, Carlos Slims blog (NYT) claimed Saddam had WMDs People died Fake news kills You are fake news!"
4949,melanymelanin,"The prosecutors are in a press conference They are making the strong case for murder, but only charging officer with mansla…"
4950,jeffreykahunas,"Everything the State says is a lie, and everything it has it has stolen -"
4951,jeffreykahunas,Tainted election
4952,cookncooks,"In case anyone had the slightest, tiniest, teensiest doubt, this kind of language and ""thinking"" is what's wrong with…"
4953,giselleevns,"Mr Trump, there is speculation,  that your campaign manager, KELLY ANNE CONWAY is really BAGHDAD BOB"
4954,cookncooks,   yeah I know tweeted early machines needed to be verified operating properly by gr…
4955,ameliebaldwin,"Biased BBC hypes ""irregularities"" at 3 Russian polling stations"
4956,laurabaeley,Major issues remain to be resolved in Iran talks: US official
4957,ameliebaldwin,10Why HRC go 2 Chelsea w 2 kids/hug kid outside build
4958,patriotraphael,Because you are
4959,queenofthewo,The Hospice Girls
4960,garrettsimpson_,The other candidates did get videos At the last debate Megyn Kelly said that Were you listening?
4961,kathiemrr,Are there any non-paid or nonmedia connected political elites that still support crooked Hillary Clinton?
4962,cookncooks,"VP picks seperated by ""food groups"" or Race/Gender Another Podesta to Mills gem in"
4963,micparrish,stop giving drugs to dog
4964,traceyhappymom,have loved and lost than to pay for it
4965,jeannemccarthy0,Can you exercise with your partner?
4966,leroylovesusa,Don't mess with Sasquatch
4967,michellearry,
4968,evewebster373,Police have fatally shot more than two people per day on average this year in the US
4969,todaybostonma,Trump adds deputy campaign manager for stretch run   |
4970,malloryjared,Visit  
4971,melvinsroberts,Pot Gear
4972,jeffreykahunas,         
4973,thefoundingson,Trump Makes America Great Again
4974,mrclydepratt,!
4975,laurabaeley,Embraces  McCarthyism - American Thinker -  -
4976,paulinett,▶ Ethiopia: Artisanal Miners Generating Considerable Foreign Earning
4977,dorothiebell,   I'd like to help her Can we source a way to help this woman ?
4978,patriotblake,"Dwarf Japanese  is a low-growing  Bright  foliage all year, with a bronze tint in fall"
4979,j0hnlarsen,PR doesn't represent US
4980,michellearry,"Nope, it's just you You have let your bias and hate cloud your judgement Your integrity is gone You are nothing now "
4981,onemightyfish, I agree  He is a compulsive abuser How the first women are treated by the press/Trump will determine if m…
4982,patriotraphael,throws  at his roommate—
4983,evagreen69,
4984,garrettsimpson_,“Prosecute Hillary No One is Above the Law” 
4985,ameliebaldwin,WikiLeaks’ Guccifer 20: Obama Sold Off Public Offices to Donors:
4986,patriotblake," Kentucky mined 120M tons of coal in 2008, employed 19K Obama policies reduced us to 44M tons, and 12K…"
4987,neworleanson,"Congress says 'Thanks, Obama,' for not blocking bill he vetoed"
4988,patriotraphael,"TAXPROF ROUNDUP: The IRS Scandal, Day 1306…"
4989,c__wells,Cruz still favors slashing ethanol mandate every year for five years
4990,hyddrox,Watch        
4991,todaymiami,Trump aide blames Clinton campaign for “birther” movement   |
4992,evewebster373,"was born today, congratulations! Newborn is expecting new colonies more than toys"
4993,thefoundingson,"Dear Liberals, you've just topped yourselves in being intolerant You're ready to destroy American Democracy for no…"
4994,c__wells,"Economics 101Federal Reserve Says State Minimum Wage Hikes Have Cost Up to 200,000 Jobs"
4995,michellearry,All your attempts to attack Trump w  failed!
4996,hiimkhloe,Shivmangal Kumar is following me now on Twitter! Thanks !  Ready for your  too
4997,rh0lbr00k,✔️ R Bout 2 💨UP Dems Criminal Enterprise by voting  🇺🇸🇺🇸❣ 👍🏻👏🏻🇺🇸🇺🇸
4998,patriotraphael,STASI: Rude people &amp; smartphones are trying to ruin theater
4999,hollydler,Echoes of NAZI Germany
5000,screamymonkey,Seattle adds 'streateries' to America's growing pavement culture
5001,willisbonnerr,protesters takeova Trump Tower in Wall Street!!
5002,rightnpr, Trump's agenda is resonating across the country
5003,laurabaeley,MOST  Immigrants
5004,blk_voice,"On November 8, 1933 -- Actress Ester Rolle was born in Pompano Beach, Florida But no one cares because of…"
5005,peterkistner,"Was die anderen Parteien zu Merkel meinen, ist es nur die Schadenfreude!"
5006,mr_clampin,keep all devices fully charged
5007,stlouisonline,Forecasters say Trump win would hurt the stock market
5008,hyddrox,"""Summer Storms"" by  is on FRIENDS WITH BOOKS !!!  "
5009,jeffreykahunas,Because history relentlessly shows just how wonderful life works out for those who allow leftwing regimes to disarm the…
5010,ten_gop,He came to the US legally &amp; he supports Donald Trump!
5011,queenofthewo,Make weird faces
5012,brianaregland,This is factually bankrupt lmao 'Lack of culture' is not a precursor for mental illness pls go away 😂😂😂😂
5013,westernwindwes,"Everything has beauty, but not everyone can see"
5014,mil0blake,MT   the only true choice to return this country to it's founding roots!
5015,evewebster373,files $500million lawsuit against Univision over ending contract with   following Trump's
5016,hyddrox,"RT  Muslims have undermined many American colleges, universities and other institutions Buckle up for the fight h…"
5017,kateritterrrr,How are people still claiming there is nothing wrong with
5018,hyddrox,I wonder where Kaine’s reverence for the constitution was when Hillary Clinton was suggesting drone strikes against Jul…
5019,melvinsroberts,I love you dear
5020,jeffreykahunas,From all of us  we wish everyone a very peaceful and happy Thanksgiving holiday
5021,dominicvalent,you don’t have to be perfect to be loved
5022,ameliebaldwin,These new emails show how much the Clinton Foundation worked with the State Department  via 
5023,thefoundingson, Pence is not going to be president
5024,westernwindwes,"Welcome to the  Communist Party,"
5025,giselleevns,WTF
5026,jasper_fly,⒌ Happy Thanksgiving
5027,baobaeham,Immigrants' kids stage heartbreaking protest at White House
5028,cookncooks,He has had a long holiday break and returns to school Monday - I am grateful he has been home as we had so much to do he…
5029,laurabaeley,Also I'm tryna get in them DMs EARLY
5030,kansasdailynews,Early voting: More good signs for Clinton in key states
5031,oaklandonline,Trump Speaks at Value Voters Summit in DC
5032,evagreen69,Tell all the people that you see
5033,puredavie,Breitbart would be renamed The National Enquirer
5034,_nickluna_,Reuters: Treat US Under Trump 'Like Iran or Zimbabwe'
5035,melvinsroberts,A one-bedroom apartment in the worst part of DC
5036,cassieweltch,The AB⚡️hancer
5037,cassieweltch,
5038,westernwindwes,"  ""Lock her up!"""
5039,camosaseko,BIG ONE:  aide implies  lied about not knowing HRC was using a private server while Sec…
5040,klara_sauber,"Yesterday evening, with my first-ever boss Alastair Suttone -- at the European Commission in Brussels, back in 1989 https:/…"
5041,finley1589,"***Live Updates*** Trump vs Clinton, Round 3:  Donald Trump and Hillary Clinton square off in their third an https:…"
5042,cookncooks,GOP Lawmaker Removes Anti-Cop Painting From Capitol Wall  via  Free Press
5043,giselleevns,"Nimble,"
5044,melanymelanin,Let’s just say it: Trump sounds more and more like Hitler  via 
5045,finley1589,Obama jokes about ISIS
5046,willisbonnerr," A book came out in 2014 titled ""Negroes and the Gun: The Black Tradition of Arms,"" available  ht…"
5047,_nickluna_,  That is actually illegal and they can sue that employer
5048,emileewaren,Commie organizer Saul Alinsky (Rules4Radicals)was Hillary's great mentor whose political philosophy she is following
5049,heyits_toby,but when Ellen hosted it was  Stop wanting everything to be given to you Enough already
5050,malloryjared,The good brother  &amp; the powerful  telling the truth in public
5051,tpartynews,"Footage of a man vandalizing Donald Trump's Hollywood Walk of Fame Star

Liberal left😡"
5052,brianaregland,Didn't even realize I had suppressed some of the shit that happened this year until now We move on though
5053,detroitdailynew,Man charged with felony in smashing of Trump star
5054,hollandpatrickk,"Though we perceive ourselves as separate from each other, we are at our essence one,all here together,now and forever"
5055,ameliebaldwin,💥💥
5056,brianaregland,"I will be either reading a good book or watching It's A Wonderful Life and Scrooge all day, no intention of seeing that tr…"
5057,puredavie,Breaking Brad
5058,jeffreykahunas,Targeted  accounts
5059,jeffreykahunas,MT  The Only Tried True and Tested Candidate is
5060,patriotblake,Our thoughts and prayers are with everyone in southeastern Louisiana affected by today's severe tornadoes
5061,finley1589,fraud! Proof of how they used the tragedy in Haiti to put more money in their own pockets while…
5062,datwisenigga,I got beats that have hooks already on em! Come hop on one
5063,queenofthewo,I Wont Miss You
5064,danageezus,Trump-lieber spotting
5065,thefoundingson,The best day ever
5066,ten_gop,"Amazing how feminists always complain about rape culture, then defend women oppressors like Chris Brown"
5067,wadeharriot,Trump says something bad
5068,nojonathonno,Spoiler alert: not at all Literally could not care less
5069,mrclydepratt,
5070,baobaeham,WATCH: Republicans lost big on healthcare — but forgot to cancel TV ads celebrating Obamacare repeal
5071,karenparker93,
5072,cookncooks,RT VoteTrumpPics: Congratulations
5073,mil0blake,He's one to talk about 'dishonest'  Charles Koch: I'm fighting against special interests
5074,heyits_toby,Ben Affleck and Jennifer Garner split after 10 years of marriage:
5075,daileyjadon,Back to eating Cheetos and watching porn in my parents basement
5076,notritahart,"He Said A Sneezy, Wheezy Flea Who Drinks Tea With Me"
5077,notritahart,A Medicaid card for their health insurance
5078,daileyjadon,the wind changes direction
5079,ten_gop,Trump said he has invited boxing promoter Don King to speak at the convention!
5080,michellearry,Me too! It does feel good
5081,giselleevns,Charactero-vacuumus! (For people who have personalities that suck
5082,daileyjadon,
5083,jasper_fly,Know that  is a comedic genius RT‼️
5084,giselleevns,Who's open on Boxing day I need a plunger
5085,melanymelanin,Crane collapses on lanes of Tappan Zee Bridge
5086,evagreen69,"""The press are animals and they need to be treated that way” - You won't see  call this out LOL Hack"
5087,dorothiebell,BUSTED:   Well-Oganized Group Of 'Panhandlers' Secretly Driven From Mall To Mall To Beg For Cash
5088,blmsoldier,"Hey Nigel,  WON TWICE BY LANDSLIDES! TAKE YOUR ASS BACK TO THE UK AND WAIT FOR ISIS"
5089,patriotblake,
5090,jeffreykahunas,Paul pushes new bill to thwart Obama action on gun control
5091,jeannemccarthy0,RT : defend and or picked up By digging in and saying oh never trump you hurt the real power base in the gop
5092,melanymelanin,"Obama signs US defense spending bill, criticizes Guantanamo provisions"
5093,patriotblake,"You may never know what results come of your actions, but if you do nothing, there will be no results - …"
5094,hyddrox,THIS MAN IS LEAKING IT ALL
5095,atlanta_online,"Hillary Clinton, Tim Kaine to campaign in Miami  |"
5096,thefoundingson,Hillary would do whatever her presidential campaign donors say Think they care?
5097,thefoundingson,"Airport security (Detroit Metro Concourse A) Elderly Catholic nun being frisked by a Muslim ""Security Agent""!
Is i…"
5098,westernwindwes,Muslim activist explains why she supports extreme vetting
5099,tpartynews,Hillary took $25 000 000+ dollars from Saudis
5100,cassishere,Laura Ingraham's Closing Argument for Trump - A New Approach that Puts America First
5101,thefoundingson,is not about Trump vs Hillary It's about Trump vs the establishment &amp; the MSM It's about taking our…
5102,pamela_moore13,"Jon Voight: Let Donald Trump know we are completely behind him, and may God give him the strength to continue his c…"
5103,giselleevns,God Help The World
5104,ameliebaldwin,The truth at last!!😢
5105,evagreen69,Paul Tanaka pleads not guilty to obstruction in federal indictment
5106,melvinsroberts,Love texting Weiner
5107,notritahart,Landing in Philly for final event w     Tens of thousands of volunteers knocking on doors now…
5108,hollandpatrickk,"So wake me up when it's all over, when I'm wiser and I'm older All this time I was finding myself and I didn't know I was lost"
5109,mrclydepratt,
5110,priceforpierce, one smh deserves another       
5111,cynthiamhunter,Amen! And Amen!
5112,hyddrox,😂😂😂 Detained Iraqi at JFK Enthusiastically with big smile says he LIKES Donald Trump !! Snowflakes Melt 
5113,jacquelinisbest,Hillary Clinton wants a 550% increase in Syrian Refugees This is what America will look like if she wins
5114,leroylovesusa,Fabulous reads from little tykes to grandma Clean Indie Reads
5115,chicagodailynew,"'Believe in our country,' Hillary Clinton says in DC a week after losing election"
5116,jacquelinisbest,Happy Thanksgiving from The Right Scoop
5117,ameliebaldwin,"This is big Despite Clinton's emails being under subpoena, there is a concerted effort to hide emails incriminatin…"
5118,dickyirwin," GOP, NRCall these people behind it are just an embarrassment to humanity"
5119,anthonywoodboy,-&gt; OppsTSA failed 2 identify 73 workers 'linked 2 terrorism'
5120,ten_gop,"Look at the happy faces of these men! Are they refugees? 
NO they are cowards who ran away and left their families!"
5121,hiimkhloe,Microsoft to buy LinkedIn for $26bn in cash – business live
5122,regieblackmon,Not that I know of That's presumably why  had to publish a false list of people who actually don't
5123,datwisenigga,Just posted a photo
5124,jasper_fly,Lots of exercise all year &amp; zero carbs Be the skinniest motherfucking turkey ever &amp; you'll…
5125,hollandpatrickk,"« Variant: When it is not in our power to follow what is true, we ought to follow what is most probable » Descarte"
5126,ten_gop,"Hillary launched all-Spanish Twitter account
Hmm🤔 Is she running for President of Mexico?"
5127,janelperkinson,No Warren tweets gushing over Kaine
5128,evagreen69,☆☆》 Has Overcome $300 million in  ☆ He's Self funding ☆ 》 ☆  ☆ https:/…
5129,jeffreykahunas,"Why a human rights certificate?: Universities are part of this trend, with expan"
5130,mrclydepratt,The take home here is voting under the influence of fake ass news is a privilege afforded to ppl who won't be oppressed a…
5131,ten_gop,Great looking crew!
5132,usa_gunslinger,  we love everyone! But me must be tough!
5133,giselleevns,"My favorite sweatshirt ""Create your fate"""
5134,garrettsimpson_,""" Not tweeting tonight Soaking in the history of everything Watching every second"""
5135,cassieweltch,You need to work on your breathe
5136,cookncooks,"  My cousin kicked C's butt this year Maybe it helps to hear that? Glad you have support, hoping for…"
5137,_nickluna_,Rand Paul pulls in $7 million for presidential run  | Getty
5138,heyits_toby,Top 10 Triggered Liberals of 2016
5139,chicagodailynew,"Grubhub CEO Issues E-Mail To Staff, Repudiating Trump"
5140,_nickluna_,Improve your kidney health with blue or purple colored foods
5141,laurabaeley,By The Rundown Live World Tour Tickets – 2016/17 The Day A TV Reporter Thought Debunking David Icke Would Be Easy https:/…
5142,alecmooooody,"if you didn't gasp at pence saying  no matter your ethnicity, you've become callous to the objectification…"
5143,lazykstafford,Is Susan Rice going DOWN
5144,j0hnlarsen,"I'm a regular, educated, employed Millennial woman and I love Trump! I've watched the DemocRATS dismantle and destr…"
5145,hyddrox,"MT  WHY IS MEDIA QUICK TO FIND EVIL IN OUR POLICE, NOT IN ISLAMIC TERROR?"
5146,mil0blake,This is just stupid
5147,dorothiebell,DEMOCRAT Congresswoman Just CONFIRMED America’s WORST NIGHTMARE – TRUMP Was Right From The Beg…  via…
5148,laurabaeley,"Steve Martin marks death of ‘beautiful’ Carrie Fisher, triggering feminist website meltdown"
5149,dailysanfran,VIDEO: Kaepernick encouraged by Obama weighing in on anthem protest
5150,giselleevns,"a life without TV, internet and boozes"
5151,giselleevns,why the plot line for the next Star Wars is essentially blowing up a Death Star Again
5152,carriethornthon,WOW LISTEN to the full list of evidence destroyed by  IT IS SHOCKING  via 
5153,patriototus,"Good morning, patriots! Let the Sun always shine upon our wonderful land God bless America!"
5154,mrclydepratt,"Actually it does If u were black u would know that But U not so u mad Also, retard? Do better "
5155,lazykstafford,Men say they don't trust anything that bleeds for five days and doesn't die Well i don't trust anything with two heads and only one brain
5156,leroylovesusa,Rebekah Lyn Books  But NEVER boring
5157,watchmewalkin,😂😂😂😂😂
5158,anthonywoodboy,The Political Elite Treat
5159,queenofthewo,
5160,happkendrahappy,Just sitting here and can't believe how far we have come The movement is incredible Let's finish this STRONG!…
5161,hollandpatrickk,Sanction this
5162,c__wells,RT  MT  Pray for peace and wisdom for  and his campaign
5163,_nickluna_,The Big Bad Pope- He Huffs and He Puffs and Blows that Stupidparty House Down
5164,notritahart,"Have you been standing in manure, when did you have a growth spurt?"
5165,jasper_fly,is that you lose the track of the reality!
5166,cookncooks,"RT   sending all my love to those who have been affected by this, stay safe"
5167,specialaffair,"Trump vows not to tolerate crime, violence if he's president"
5168,scottgohard,     as we should take out full page ads on him like
5169,mr_clampin,Bison Cammy ❤️👾 I can't wait for these photos we shot to be edited! Guys SO MUCH BOOTY ❤️💃❤️    https:/…
5170,willisbonnerr,Mood: 
5171,melvinsroberts,"I've said it before, but THUNDERDOME!!!!"
5172,jacquelinisbest,"LOL to the ""Lock Her Up"" Trumpkins"
5173,traceyhappymom,Tears Of Trolls
5174,brianaregland,      talk
5175,kenzdonovan,"Hillary Clinton's plan for Obamacare would require massive spending to prop it up, per  Watch my report: https:/…"
5176,garrettsimpson_,A Salute To Fallen Protectors
5177,jacquelinisbest,How can people afford this?
5178,brianaregland,Can we discuss the role some of these Nigerian pastors play in enabling Trash behavior by men to their wives?
5179,paolakinck," sometimes the truth slips out , like bill Clinton's weiner when he sees the new interns"
5180,datwisenigga,
5181,mr_clampin,I'm an egg! 
5182,patriotblake,Britain's are finally waking up!
5183,hyddrox,Not spontaneously combust
5184,baobaeham,WHASSUUUPPP!? IF YOU NEED SOME EAST COAST BANGERS FOR YOUR MIXTAPE HOLLA AT ME
5185,hyddrox,"In 1998, widely-accused sexual predator Bill Clinton lied about his affair with a junior employee"
5186,heyits_toby,The Scary TRUTH About Vaccines (Satanic illuminati Vaccines Agenda Exposed Full Documentary
5187,internalmemer,Honestly tho
5188,lazykstafford,"Awww, can't your ""hubby"" take care of himself?"
5189,emileewaren,💥💥
5190,ameliebaldwin,PRESIDENTIAL DEBATE: Trump Won By Bringing Bill Clinton's Female Accuser  via 
5191,lazykstafford,Do you agree with President Trump that the national left-wing media is the enemy of the American people?
5192,ryanmaxwell_1,"it is our duty no our responsibility to take action, one of the best quotes ever taken from the declaration"
5193,judelambertusa,Guinness Beer Ad Highlights the Worth and Dignity of Human Life
5194,lazykstafford,"Do not fear to be eccentric in opinion, for every opinion now accepted was once eccentric -Bertrand Russell"
5195,hyddrox,Its a sad time in America when unelected courts are violating 200 years of case law because of mob rule
5196,brianaregland," That sounds like ""it's not cost or location but the type of products you use that I feel are 'above' you and…"
5197,heyits_toby,Hillary hasn't held a news conference since Dec 2015That's what guilt does to you
5198,malloryjared,Staggering  figures: 194 million lack or have no access to clean water and sanitation 141 million go without ad…
5199,wadeharriot,WoW Total BS
5200,ameliebaldwin,EVERY AMERICAN SHOULD WATCH THIS
5201,ameliebaldwin,Trump fires back
5202,melvinsroberts,"Nope, NOPE, noooope, NO-OPE                 Nope"
5203,carriethornthon,This country cannot take four more years of Barack Obama!
5204,ameliebaldwin,Every 💵 You Spend Goes To A Company That Pledges To Hire Refugees While Millions Of Citizens Are Struggling &amp; Unemployed
5205,wokefromday1,"ha hillary clinton, election, democrats, abortion, the issues"
5206,queenofthewo,
5207,puredavie,Everytime I look into your eyes I feel like I could stare in them for a lifetime
5208,evewebster373,Muslims Declare Disgusting Holiday To Replace Christmas &amp; Birth Of Christ – BB4SP
5209,emileewaren,A white woman in England has to wait as long as 5 to 10 years To become a USA citizen A Muslim is made a citizen when they…
5210,anthonywoodboy,Paul Ryan: Obama 'Holding People Hostage' To Obamacare For 'Ideological Crusade' [VIDEO]: 'I'm dumbfounded whe
5211,giselleevns,
5212,cynthiamhunter,Trump on the cover of SAVVY WOMAN magazine with his top 3 woman executives (1989
5213,thefoundingson,"Oh, new Trump victims appeared"
5214,mrclydepratt,On sale for only $699 100k  plays artist need this to trend 50 followers 150 repost 70 likes
5215,hyddrox,"This is just plain FUNNY!😂Trump's one of us Not some guy w/a stick up his bum, but fun-loving &amp; REAL!👏"
5216,laurabaeley,France Pulls An All Out Ban On Pesticides In The Public
5217,michellearry,Vet Speaks Up at VA After Spotting 'Disrespectful' Blank Space for Trump Pic
5218,notritahart,Save A Cow Eat A Dick Fascists  
5219,ameliebaldwin,Yay!💃👏👏 Fellow  Trump walked onstage to theme of 'Les Miserables'👇
5220,onlinecleveland,How Bill Clinton helps and hurts Hillary Clinton: Darcy cartoon: Bill Clinton's right about Hillary having been 
5221,cynthiamhunter,If Trump loses Ohio to  I'm blaming 
5222,ameliebaldwin, Trump signs executive order withdrawing US from TPP trade deal
5223,mil0blake,Students Who Support Trump Disrespected on Liberal Campuses
5224,ryanmaxwell_1, No doubt she is PP invests LOTS of $$ in liberal politicians
5225,brianaregland,"That time we had Tom King of  as a guest star! Games, vomit, bears, catfish!"
5226,ogdeandre,"Yep, that's our  dumbing himself down for clicks an ratings"
5227,willisbonnerr,Well deserved 😍😍😍😍😍
5228,jeffreykahunas,"I don't wanna blow your phone up, I just wanna blow your mind, I don't have to take your heart, I just wanna take your time"
5229,paolakinck,Why does ANY Republican go on CNN instead of a REAL cable network?
5230,judelambertusa,Following your heart isn't about doing what you want It's about doing what you think is right
5231,lazykstafford,"Free Markets, Free People, Free Minds, Free Speech"
5232,rh0lbr00k,One thing she won't sleep through
5233,melanymelanin,I'm so here for the  dancers and their attire! Oh what a time to be alive!
5234,ameliebaldwin,Thank you to the 164 military leaders who stand by  to be the next commander-in-chief!
5235,gloed_up,"TRUMP: What's our turnout plan?
12YO: I call people &amp; tell 'em vote Trump or I'll twist their dick off
TRUMP: I just think that's so smart"
5236,gab1aldana,I hear people think Trump cutting social security and not raising minimum wage will somehow help this cou…
5237,melanymelanin,Britton pitches in A gm at Twin Lakes park
5238,judelambertusa,Staying off FB
5239,ameliebaldwin,Protect our Constitution!
5240,tpartynews,"Trump addresses shooting of Dwyane Wade's cousin Nykea Aldridge-""This shouldn't happen in America I will FIX IT!"" https:/…"
5241,jasper_fly,1) Pop down to Nakatomi Plaza
5242,melanymelanin,Kill Bill and Inception
5243,ameliebaldwin,Glad to see our government do the Twitter handles the proper way Obama's tweets moved to   is a new account
5244,garrettsimpson_, on FNS: The Russians have increased their nuclear capabilities We have to candidly over-match that  https:…
5245,chadsloyer,
5246,manuelkrosss,Wie viel Gewicht muss ein Kinderr�cken aushalten? via 
5247,ryanmaxwell_1,She's weak and she's tired of feeling like this
5248,randolphburrr,4 Here's the drum I keep beating: Trump is not an anomaly or flash-in-the-pan His success rooted in deep forces going back…
5249,ameliebaldwin,was never called a racist in 68 years until he opposed  for president!
