Unnamed: 0,user_key,tweet_text_only
66148,lazykstafford,Carson PROPERLY notes Obama bugged out after we stabilized Iraq Ex-Army Jt Chief Gen Odierno agrees:
66149,blackmattersus,Black Man Shot Dead By Cop While Being Held Down By Five Other Officers
66150,jadonhutchinson,Obama commutes the sentences of 102 more federal drug offenders
66151,prettylaraplace,Doctor: One Of Clinton’s Drugs Can Cause ‘Neurological’ Side Effects
66152,willisbonnerr,
66153,rh0lbr00k,"I've slammed body double conspiracies I still do With all that said, explain what's going on w/cellphones here https…"
66154,hiimkhloe,Working on
66155,hyddrox,"Donald Trump Praises Law Enforcement, Slams Obama-Clinton for 'Not Taking ISIS Seriously' - Breitbart"
66156,colbyst1,You should follow NY sheriff’s advice
66157,dorothiebell,"  By the way,   did the American taxpayers pay for TRAITOR McCain's trip to…"
66158,ameliebaldwin,   Looks like it's confirmed once again is filled with pigs and sna…
66159,datwisenigga,Hello Good Morning by Nicki Minaj Rick Ross P Diddy TI on app at
66160,hyddrox,MT  Pray for a world where abortion is unthinkable &amp; human life is protected
66161,melvinsroberts,Literally can't even
66162,johnbranchh,"relax, busy guy!"
66163,marianeuberg1,Sie hat Gegner aber geht mit ihnen ganz geschickt um!
66164,leroylovesusa,CALL HIM DOLLAR BILL: New emails show how top Clinton aides made ex-president very wealthy  https…
66165,paulinett,Need More Career Fulfillment? Travel Before You Retire  
66166,karenparker93,WATCH: Hillary Clinton saying in 2000 that She doesn't like emails because you can't hide it from investigators
66167,ameliebaldwin,GREAT piece in  abt the ravages of Obamacare
66168,kenzdonovan,"Sean Hannity responds to Megyn Kelly, accuses her of supporting Hillary Clinton  via "
66169,judelambertusa,
66170,giselleevns,let's share the bill
66171,lazykstafford,A pitbull dog with rabies
66172,mr_clampin,we put more effort into helping young women see real beauty: these social constructs of ideal perfection a…
66173,jasper_fly,America's Got Talbot  
66174,baobaeham,Listen to MAKAVELI THEORY by lordluminous  on  🗣🎙🎶🎶🔥🔥🔥🔥🔥
66175,michellearry, Catholics bastardized blacks never do wells
66176,puredavie,have chicken nugget power and not use it for good
66177,giselleevns,crocs with socks Yay or nay?
66178,blmsoldier,"Love letters to The First Lady, Michelle Obama From Adichie, Steinem, Jon Meachem, and Rashida Jones 💕"
66179,melanymelanin,▶ Trump keeps challenging election’s legitimacy: Says results will be rigged ‘at many polling places’
66180,jasper_fly,1D off their hiatus
66181,notritahart,Dazed and Confused
66182,todaycincinnati,Donald Trump’s Missteps Risk Putting a Ceiling Over His Sup  |
66183,hyddrox,November 8th can't come fast enough for making America great again 🇺🇸   
66184,worldofhashtags,If this entire election process was just a big focus group research poll for deciding the next Bond film plot…
66185,baobaeham,real plays the best $5 you will ever spend on  promo  click here for details
66186,usa_gunslinger,On  we need to condemn Clinton's war on women!
66187,melvinsroberts,more minutes with my dad ❤️
66188,melanymelanin,"One of Trump's surrogates has already admitted the campaign is keeping a ""list"" of ""enemies"":"
66189,willisbonnerr,All of our webinars are free to  members!
66190,daileyjadon,Coin this term
66191,notritahart,Find a way to make more money because poor
66192,laurabaeley,"Fake News: Mainstream Media Says Russia Hacked US Election, Gives No Proof"
66193,michellearry,Make no mistake If there is  it is with the traitorous Democrats
66194,giselleevns,&gt; Xmas afterbirth
66195,specialaffair,"Trump: ""Americanism not globalism"""
66196,evagreen69,When people say Iowa doesn't pick winners remind them that the last 2 Presidents won  GWB
66197,melvinsroberts,Suicide by tinsel 
66198,jeffreykahunas,Betrayed: The Story of Extortion 17 by the Father of a Navy SEAL
66199,mil0blake,So much for looking up to our leaders The only candidate with integrity and strength is  POTUS
66200,anthonywoodboy,Boris Becker says he's 'proud' to be remembered for infamous Nobu 'romp'
66201,mrclydepratt,Bosh from  talks
66202,johnbranchh, takes over BET's Snapchat &amp; NEW his vid  drops 2DAY! 👀  |👻: BET Networks [UNCENSORED]
66203,priceforpierce,RT  Why these Obama voters are backing Donald Trump
66204,datwisenigga,If it exist therefore it kan happen
66205,usa_gunslinger, America stand with Israel!
66206,patriotblake, Admits Preventing Trump From Winning is Goal
66207,emileewaren,"ICYMI: Rush, Sessions, Lee, King Join With Ted Cruz to Push Back on Marco Rubio’s False Attacks"
66208,jacquelinisbest,  I'm INTOLERANT of those that want 2:
66209,_billy_moyer_,Wtf is going on here??
66210,thefoundingson,"Sorry, honey, there are things that are more important than our lifes"
66211,hyddrox,Kellyanne Conway either doesn't understand or doesn't care that a president needs to choose their words carefully
66212,garrettsimpson_,"""Video Shows Black Lives Matter Protesters Clash with Portland Police"""
66213,heyits_toby,BIG DAIRY TO PAY $52 MILLION FOR ARTIFICIALLY INFLATED MILK PRICES DUE TO SLAUGHTERED COWS
66214,jenn_abrams,That's too much!  is a disgusting hate movement
66215,puredavie,or
66216,ameliebaldwin,TRUMP The NEGOTIATOR!
66217,southlonestar,Nick was paralyzed by an IED in Afghanistan Wendy met him in VA hospital and became his caregiver full-time Now these…
66218,paulinett,Daniel Holtzclaw's appeal has been filed - along with an application for evidentiary hearing on 6th amendment claims S…
66219,hyddrox,💥💥
66220,mil0blake, wow
66221,ameliebaldwin,Poll: Clinton's lead in Virginia continues to shrink
66222,lazykstafford,"News post: ""Russian plane 'disappears from radar' near Sochi"""
66223,judelambertusa,If only government treated our enemies like it treats  ranchers
66224,willisbonnerr,Nigerians learn to how scam before they learn the alphabet 😂
66225,judelambertusa,It’s a pity that Rand Paul denied participating
66226,kateritterrrr,Political Writer Brent Budowsky Helps Clinton Campaign Improvise Response To Email Scandal
66227,hollandpatrickk,is FAKE NEWS!
66228,garrettsimpson_,MT  WE THE PEOPLE want our Country back!
66229,patriotraphael,"A militia, when properly formed, are in fact the people themselves and include all men capable of bearing arms"
66230,klara_sauber,"Man fragt sich, warum die Polizei gestern nicht die Strategie hatte wie heute Scheint – bis jetzt – besser zu funktion…"
66231,_nickluna_,"Now that Trump is breaching his lease and a $212 million dollar loan, will he divest or quit? I hope so"
66232,ameliebaldwin,It's happening in Liberal Massachusetts! Libs afraid of losing MA
66233,rh0lbr00k,Flashback to 2008:
66234,finley1589,"Because I stand on conservative principles and don't support Trump, I'm a sell-out Yes To the"
66235,priceforpierce,Do it!
66236,evewebster373,Obama: Stopping Terrorist Attacks Not All That Different From Mass Shootings – BB4SP
66237,priceforpierce,IBD) Hillary's 'Plumbers' Hid  Docs from Investigation -   -  - https:/…
66238,jasper_fly,Telegraph List of 'funny' tweeters
66239,patriotblake, is a class act       
66240,kenzdonovan,"Sorry, ladies, Joe Scarborough is better at being sexually assaulted than you"
66241,willisbonnerr,"This week's  is dedicated to you  🤗 for your strength, tenacity&amp; drive You are a woman th…"
66242,baobaeham,PlaybookNY: CUOMO's Israel trip -- DE BLASIO starts $ swing -- ALEC BALDWIN &amp; KURT ANDERSEN do a Trump book
66243,mr_clampin,Stop worrying about the little things in life than to worry nonstop
66244,c__wells,Of course Metal!!
66245,jacquelinisbest,Hey 
66246,giselleevns,our existing government
66247,rh0lbr00k,Who cares?   is a low life anti American globalist scum that got the shit kicked out of him   http…
66248,cassieweltch,What electric bill?
66249,malloryjared,"After 22 years on death row, woman sees  case tossed"
66250,jasper_fly,I love the smell of lavender in the morning 
66251,dorothiebell," unlikely- thank goodness not fit for any office, let alone POTUS"
66252,jacquelinisbest,For more than a decade Dutch politician Geert Wilders needs protection Why? Because he has an opinion on Islam in his OWN…
66253,giselleevns,Paper ?Rock? Scissors ?
66254,_nickluna_,"  Big enough, rich enough and with a strong multicultural community able to absorb refugees wi…"
66255,daileyjadon,area 51 is real!
66256,priceforpierce,replacing ads with anti-censorship messages
66257,ameliebaldwin,Pissed off with  for not taking stronger stance against
66258,pamela_moore13,"Clint Eastwood joins the Obama's birthday party! ""The biggest fraud ever!"""
66259,cassieweltch,You sl'Amy!
66260,thefoundingson,Finally!
66261,rh0lbr00k,Share This and Save  Millions In Advertising
66262,ameliebaldwin,We Are The People
66263,brianaregland,  is so what's up for 2017 w/  Looking fwd to it
66264,dorothiebell,Excited for a good week!
66265,_billy_moyer_, who won the debates?
66266,jeannemccarthy0,"In fact, Conservatives have been talking for years about  weaponizing govt against our citizens, but …"
66267,heyits_toby," on  decision: ""It's a shame"" Read more:"
66268,lazykstafford,Our thoughts and
66269,ameliebaldwin,   Any Comment ?
66270,heyits_toby,Did the Chief Justice take a shot at Trump in his year-end report?
66271,ten_gop,NEW POLL💥 our military stands with Trump
66272,bigseanbeast, Death toll in Haiti is now up to 264 people‼️
66273,malloryjared,got stuck under the table what to do
66274,garrettsimpson_,Targeted  accounts
66275,jeannemccarthy0,May GOD watch over our brave men
66276,brianaregland,M-M-Morris Chestnut had me all like 😁! Check out the interview on this episode of  
66277,melvinsroberts,
66278,melvinsroberts,"Dad, I think I wanna be a feminist"
66279,giselleevns,"everyone, meet my new bf"
66280,baobaeham,"""Flyer than a piece of paper bearing my name/ Got the hottest chick in the game wearing my chain"""
66281,michellearry,The Myth of Muslim 72 Virgins: Quote: --- Originally Posted by Susimi What is a Sharia-compliant bank account…
66282,kansasdailynews,Obama administration to end use of private prisons
66283,hyddrox,"Well, this deplorable girl is going to meet Mike Pence today at Martha Bonetta's Farm festival in VA today!"
66284,chrixmorgan,"""Shut up!"" - to stop irritating noises some people make"
66285,ryanmaxwell_1,"New post: ""Restaurant Owner Faces Backlash Over Sign Banning Trump Voters"""
66286,kathiemrr,America First
66287,mil0blake,"Latin American Herald Tribune - Germany, Poland, Albania &amp; Romania Seal their Ticket to France for Euro 2016"
66288,tpartynews,OUTRAGEOUS! A “peaceful protest” at   featured several THUGS standing on the American flag!
66289,viborisova,"Была ли дружба: RT поговорил с журналистом, советовавшим штабу Клинтон «прикончить» Трампа"
66290,westernwindwes,"""Religion, morality and knowledge, being necessary to good government and the happiness of mankind, …"" Northwest O…"
66291,hyddrox,"rally w  Greensboro, North Carolina CROOKED rallied there yesterday https:/…"
66292,daileyjadon,nothingdammitNOTHING!!!!
66293,laurabaeley,"Happy Monday, everyone May your week be this peaceful"
66294,newspeakdaily,Trump Says Virginia Lining Up ‘Violent Felons’ to Back Clinton
66295,daileyjadon,This SNL skit is Hilarious !!!!
66296,lazykstafford,Another BRUTAL ACT OF VIOLENCE DONE BY TRUMP SUPPORTERS TO
66297,rh0lbr00k,Sheriff Clarke: Clinton Will Not Get The Volume of Black Voters Obama Did - Breitbart
66298,leroylovesusa,Europe may be waking up Why can't we? Our ARMY awaits your enlistment Join us at  We march htt…
66299,datwisenigga,Anotherloverholenyohead by Prince  on
66300,evewebster373,I drink too much tea in a day ☕️☕️☕️☕️
66301,melvinsroberts,you sent a pic of a burger
66302,puredavie,my daughter wants to go to ppls houses to  catch them  We can pretend to be a Jehovahs whitenes…
66303,mr_clampin,Huey Lewis And The Pews  
66304,micparrish,"Some psychologists believe this Disney character is gay, but there’s no proof for that:"
66305,leroylovesusa,   Epitome of the 100% my version of conservatism or I stay home - that is what got us O…
66306,patriotblake,"I wonder if it was any of these guys that hung the Putin banner over Manhattan Bridge, they knew in 2013 that Obama…"
66307,ogdeandre,Democrats eye North Carolina Senate seat thanks to Obama popularity and Clinton muscle
66308,politweecs,37 million Floridians have already voted Have you?
66309,leroylovesusa,Exclusive: Top US spy agency has not embraced CIA assessment on Russia hacking - sources  via 
66310,micparrish,An RAF pilot getting a haircut while reading a book between missions
66311,jacquelinisbest,Electric chair is far to merciful for this POS Bring back the state sanctioned firing squad
66312,mrclydepratt,Can't wait 4 y'all to feel where I'm coming from 🔥🖤   🎥 of  🤺The Intro  🇲🇽🦍 https:/…
66313,hollandpatrickk,NY Daily News: San Bernardino Victim Deserved It For Being Conservative  via  some h…
66314,leroylovesusa," said it best: ""The era of the pajama boy is over on January 20th and the alpha males are back"""
66315,leroylovesusa,
66316,logan_whatsup,Hillary's  Promise❗️
66317,mil0blake,"you get an award for last place, because you just finished first after everyone else"
66318,garrettsimpson_,"Or maybe HRC=BHO in a pantsuit Either way, trouble Enlist with us at  Read the truth!!"
66319,queenofthewo,anus
66320,baobaeham,Looking for something to do during  weekend? Check out the Wyldin Out family!!   
66321,puredavie,South Perch  
66322,jeannemccarthy0,"OH, 2016, COULD YOU GET MORE SURREAL?  Black Father-Daughter Trump Electors Receive Death Threats, …"
66323,thefoundingson,Make America Great 
66324,worldofhashtags,Hillary Clinton for best panderer And she'd win in a landslide
66325,leroylovesusa,"IBD) Obama's rogue IRS strikes deal w/ FFRF to 'monitor' churches, not mosques:  -  - htt…"
66326,ameliebaldwin,POLL: Should SNL Writer Katie Rich Be Fired For Attacking Baron Trump? | enVolve
66327,patriotraphael," Glenn Becks brother ughhhhhh Hit the road Suprun go back to NY and take Beck with you :) Sincerely, Native Tex…"
66328,johnbranchh,Here's the untold story of the badass first female tattoo artist in the United States:
66329,paolakinck,    
66330,donnabrivera,Absolutely Feisty This administration is hardcore and no nonsense I get the sense that this administration won't…
66331,cynthiamhunter,13 Black Berry Phones 2 Ipads 4 Laptops 2 Computers Were destroyed by hammer's by Hillary Clinton staff still thin… https:/…
66332,traceyhappymom,"Passion, ecstasy and tragedy in Lion city in the 1980s"
66333,johnbranchh,What is it like living near fracking? BBC News
66334,jeffreykahunas,Go Cruz!
66335,ryanmaxwell_1,MT  BOOM! Joe Walsh calls AG Lynch out on her 'prosecute anti-Muslim speech'
66336,jacquelinisbest,It's  now Yes the middle class loves our new leader  who has a gold elevator! 😁😁😁
66337,dorothiebell,مهما حجبو صوت جمهور الهلال من خلال الاعلام يظل جمهور الازرق الاكثر تأثيرا
66338,emileewaren,"WOW ! Texas Cowboy Chad Prather EPIC Takedown of Anti-Trump Protesters Is Incredible, 20 MILLION Watching !"
66339,hyddrox,
66340,staywoke88,15DAYS 
66341,ten_gop,Reminder: Hillary &amp; Obama want to see more Muslims in America!
66342,melanymelanin,   I'm gonna oppose any police commish who doesn't believe in de-escalation with my w…
66343,ameliebaldwin,Tell your story to your member of Congress to  (AKA
66344,paulinett,▶ Did You Know That Wine Gives Your Brain A Good Workout?
66345,malloryjared,"Wednesday, October 26, 2016"
66346,paulinett,I read this about a month ago This is hands down the best thing I read on Twitter Period This is a drama of epic proportio…
66347,mrclydepratt,"Check out ""Hood Nigods"" by Kobejordan_Airwade -"
66348,pamela_moore13,"Lyin’Liberal Media Says Hillary’s Just Fine
But We All Know The Truth"
66349,ameliebaldwin,Report: About 25% Of Estimated 11 Million Illegal Immigrants in US Live In California
66350,lagonehoe,I can't imagine what most ppl would have to contribute to this elections political discourse if they weren't reacting to Trump
66351,southlonestar,That's a great analogy Vote for Hillary Clinton is vote against our future
66352,carriethornthon,I truly believe  has high support among the African American community The media just won't show i…
66353,newspeakdaily,"Trump, in Twitter Post, Says He Turned Down Meeting With Kochs"
66354,bleepthepolice,Cops taunted black veteran as he died
66355,michellearry,I guess  and Dyllan Roof share the common goal of a race war
66356,judelambertusa,"The truth hurts, but lies are worse"
66357,anthonywoodboy,Latest Labour numbers:
66358,dailysanfran,Obama visits far-flung Midway Atoll in conservation push
66359,datwisenigga,
66360,ameliebaldwin,Judge Jeanine: 'Deplorables' Remark Is Turning Point for 'Arrogant' Hillary | Fox News Insider
66361,baobaeham,"  I love family who voted for him, but will NEVER forget our forgive their willingness to elect the c…"
66362,ryanmaxwell_1,New Horizons spacecraft makes historic flyby of Pluto
66363,mr_clampin,Law and Order S(tephen) V(ogt) Unit
66364,watchmewalkin,"Nationalism, Isolationism, &amp; Xenophobia are FEAR-BASED; they are NOT PATRIOTISM!"
66365,cassishere,Even the awesome Trump crowd on Reddit &lt;3 knows about CNN!
66366,finley1589,"He said a bomb went off in NYdidn't it?? Sure sounds like a ""bomb"" to me"
66367,jani_s_jac,Does this look presidential to you?
66368,mr_clampin,
66369,rosieonfleek,Obama says Kaepernick is 'exercising his constitutional right' with protest
66370,_billy_moyer_,AWESOME!!!
66371,queenofthewo,
66372,westernwindwes,predictions:
66373,patriotblake,The Terrorists have won the toss and have elected to receive! -
66374,priceforpierce,Mowed down by changing habits
66375,puredavie,"Warner Bros, in regards to their  catching up to Marvel's more successful efforts:"
66376,patriotblake,Question to Obama&gt;How the hell can a Secretary of State ACCIDENTLY give 400 million to ISIS as your WH has stated that Hillar…
66377,chrixmorgan,four mwhore years of  is forced on  via a decrepit short circuiting 
66378,thefoundingson," A nazi asshole But he actually helped the CIA capture Che Guevara That's right, the US intelligence services employed him"
66379,johnbranchh,should follow MLK steps and start a march to Washington
66380,emileewaren,Are y'all watching Loretta Lynch bashing the Chicago PD?  Is this their attempt for riots?
66381,giselleevns,
66382,klara_sauber,"Nachdem in einem Zoo bei Paris ein Nashorn von Wilderern getötet wurde, setzen NRW-Tierparks auf mehr Sicherheit"
66383,imissobama,"This seems to confirm, incidentally, that Trump is doing diplomatic talks over non-secure phone lines"
66384,blmsoldier,"Ms Ifill was a grandmaster of impartiality, but I'll never forget her face after the GOP response to an Obama SOTU http…"
66385,hiimkhloe,Make sure y'all check out the latest music from the 90's Legendary alternative hiphop group…
66386,jacquelinisbest,Leonard Cohen - You Want It Darker
66387,hyddrox,New Hillary campaign slogan is biblical -
66388,evagreen69,Man facing child porn charges in Texas arrested in Kansas
66389,kathiemrr,         
66390,klara_sauber,Kanzlerin Merkel besucht Festspiele
66391,evagreen69,"News post: ""Media Falsely Report Michael Flynn Spread Conspiracy Theory That Led to Pizzeria Attack"""
66392,kenzdonovan,UPDATE: TRUMP CAMPAIGN PREPARING LAWSUIT Against Broward Co FL Sec of Elections Brenda Snipes  
66393,lazykstafford," You're spending all night trying to silence journalists, but you said nothing about convicted pedophile Denni…"
66394,dorothiebell,      
66395,ten_gop,This video of bunch of thugs stepping on the American flag is a good reminder why it so important to keep Hillary o…
66396,lazykstafford,MT  DEMOCRACY vs a REPUBLIC We need to LEARN WHAT WE CAN DO TO SAVE OUR COUNTRY
66397,ameliebaldwin,Trump facing must-win debate | 
66398,baobaeham,My Father Made this Dulcimer  woodworking PHOTO
66399,dailysandiego,Retired cop arrested outside New York's Trump Tower while armed  |
66400,queenofthewo,I don’t want to work and I want free stuff March
66401,kateritterrrr,"New post: ""Kaine: I Wouldn’t Have Used The Word Irredeemable When Describing Trump Supporters"""
66402,logan_whatsup,What if Iran is going to spit on previous talks?
66403,scottgohard,"""siriwhat is Isis?ooooh this is a blackberry""   bwaaaahaaaaaa"
66404,giselleevns,"think that if you pluck one gray hair, everything will be fine and 30 more gray hairs won't show up to aven…"
66405,hiimkhloe,"Everyone wants to lead a happy life, a meaningful life In order to fulfil this goal our practice should be realistic"
66406,evewebster373,I want to blame every single  of either party for not participating in their very own countries election 
66407,baobaeham,"Along with rapid response actions (which are important), we need to be doing the slow &amp; steady &amp; deep organizing work th…"
66408,politweecs,deletes articles and terminates writer for questioning
66409,mrclydepratt,"‘Emergency’ protests across US demand ‘Hands off Syria’ (VIDEOS, PHOTOS"
66410,cookncooks,If you want War With Russia vote for Hillary
66411,mrclydepratt,Even Donald Trump Thinks 'Disgusting' 'Locker Room' Talk Is a Fireable Offense in a Resurfaced Celebrity
66412,michellearry,it is about 6am EST -
66413,realten_gop,BOMBSHELL: Reporter has to remind Obama that he's not a Muslim! Wow
66414,traceyhappymom,"but this isTaco Bell, what did you expect!?"
66415,melvinsroberts,
66416,willisbonnerr,Now Playing: CK Morgan - Facebook Love ( -&gt;
66417,evagreen69,"New post: ""Sub-500 bowl teams now becoming almost routine"""
66418,mr_clampin,"Rats in hats, of course!  "
66419,jasper_fly,Bored bored bored
66420,daileyjadon,"It's been real, and it's been fun, but it hasn't been real fun 😉"
66421,newspeakdaily,Trump Plans to Bring Outreach to Black Audience in Detroit
66422,_nickluna_,The first story on  Breitbart byline:
66423,westernwindwes,"""Gifted Hands""  inspired young med student"
66424,kateritterrrr,"Media Set 'Birther Issue' Trap For Trump, But Hillary Is The One Freaking Out  BITCH STARED IT "
66425,malloryjared,Nothing is more annoying than when someone expects you to be okay with something that they wouldn't be okay with if you did it
66426,patriotblake,"The govt Hogzilla is not about to let any of its feed trough get cut Tax reform, tax cuts never going to happen Useles…"
66427,lazykstafford,It never hurts to repeat this warning Read it again &amp; then enlist in the US FREEDOM ARMY at  http…
66428,todaynycity,FDNY forbids firefighters from hanging pictures of Trump
66429,datwisenigga,Enduring Word Bible Commentary Genesis Chapter 6 -
66430,melanymelanin,"▶  Russia Develops Cheap, Easily Replaceable Mini Drones"
66431,evagreen69,Cruz on securing America
66432,thefoundingson,"Hillary in ORLANDO gave VIP seat to the father of the Pulse Nightclub TERRORIST
But it's all Russia's fault"
66433,notritahart,Wobbly Tang Clan  
66434,puredavie,being careless
66435,finley1589,
66436,c__wells,What is he doing??
66437,thefoundingson,Butthurt liberal journalists are trying to Give Donald Trump hell They don't realize this is exactly why he won th…
66438,jacquelinisbest,Mike Pence REALLY comfortable with Trump’s name-calling because it connects with Americans
66439,trayneshacole,* sigh * the wield that we live in 
66440,traceyhappymom,Networking Girl
66441,jeannemccarthy0,Jeez This O’Reilly segment dehumanizing the homeless in Penn Station is just atrocious
66442,jasper_fly,get plenty of sleep as much as you can You'll regret when you don't once you're an adult with responsibilities
66443,aiden7757,"Spelling Bee: Mrs Clinton, can you spell 'Deleted e-mails?"""
66444,jassscott,"Vote NOW ~ If The Presidential Election Were Tonight, Who Would YOU Vote For??"
66445,ten_gop,"Trump to American blacks
""Keep voting for the same people, &amp; you'll get the same horrible results"""
66446,ameliebaldwin,Mike Pence takes the oath of office to become Vice President of the United States of America
66447,bgarner2107,rt if you don't want this man for POTUS when killary gets locked up
66448,melvinsroberts,
66449,onemightyfish,I said this re: folks donating to the NC GOP and it applies to Zuckerberg as well
66450,baobaeham,"BREAKING: JAPAN PREPARING TO EVACUATE 60,000 CITIZENS FROM SOUTH KOREA DEFCON LEVEL REMAINS AT 4"
66451,hollandpatrickk,"Remember that wherever your heart is, there you will find your treasure"
66452,laurabaeley,How to Clear Your Sinuses in Seconds Using Nothing but Your Fingers
66453,rh0lbr00k,Iran Nuke Deal: Obama promised 'no secret side deals' Now big secret side deal emerges
66454,kathiemrr,awkward pantsuits
66455,tpartynews,'Leave' overperforms 'Remain'!
66456,washingtonline,"Clinton says Trump has been ‘degrading, insulting and assaulting ‘ women for 30 years"
66457,giselleevns,make my friends understand the concept of hashtag games
66458,patriotblake, Celebrating Christmas IS not same thing as getting an abortion UR utterly contemptible wallowing in hat…
66459,giselleevns,making my bed myself😎
66460,southlonestar,So the only crime with regard to Trump's tax returns was the NY Times illegally releasing them
66461,ten_gop," ""There are two systems of justice in America One for everyday Americans And one for Hillary Clint…"
66462,michellearry,Good morning and great expectations! Your day depends on your attitude! You're in control!
66463,dorothiebell,God knows what mess Scotland will be in by 2021 but I think we can be fairly sure this will be the last SNP govt for ma…
66464,rh0lbr00k,Obama to Black Congressional Caucus:
66465,heyits_toby,- end  and the crackdown against hundreds of critics
66466,samirgooden,What anti-Hillary lie is going to be blown up next?
66467,melvinsroberts,Which came first the chicken or the egg?
66468,patriotblake,Newry Cathedral all set for St Patrick's Day
66469,gloed_up,"REMEMBERTHE OSCAR's,  strong unity on their partI'm VOTING DERAY&amp;DAVID GRAHAM on my BALLOT 4 POTUS paper only ! https…"
66470,kathiemrr,making public appearances isn't gonna be necessary
66471,patriotblake,Rappende nep-muzikant uit Deventer vindt inspiratie bij Anne Fleur: ‘Gooi méér dan 500 stenen op Wilders’ smoel!’
66472,michellearry,Wearing my red!!  of moms like me!    
66473,ameliebaldwin,Jordanian King to visit Russia to discuss counter-terrorism: Kremlin - Region - World - Ahram Online
66474,johnbranchh,Remember to let her into your heart❤
66475,onemightyfish,Breaking: Fox news presenter says it's OK to sexually harass someone if they have a job in the sex industry
66476,gloed_up,"Why aren't such people being forced to leave the plane, huh?"
66477,atlanta_online,"At Georgia GOP’s morning pep talk, pushback on Melania Trum  |"
66478,michellearry,OBAMACARE  COVERS THE CLINIC TO NO WHERE!!!!
66479,kateritterrrr,  4pm no good because early bird specials start then
66480,evagreen69,if your guitar's in hock
66481,jeffreykahunas,MT  Obamaism - good is evil and evil good! 
66482,jeffreykahunas,Targeted  accounts
66483,ameliebaldwin,
66484,thefoundingson, I don't understand why mass media blame you for what happened during Obama's term
66485,lazykstafford,"Operator:  ""911 what's your emergency?"""
66486,hyddrox,TY I pray others like u wake up and stop her criminal acts AGAINST America
66487,jeannemccarthy0,"Gay Marriage Threatens Constitution, Religious Liberty - American Thinker -   999 - https:…"
66488,puredavie,my wi-fi connection is down
66489,crystal1johnson,This is a sign!
66490,jasper_fly,Deez Nuts slappin against yo ass
66491,melvinsroberts,"sounds bizarre but nick kroll is so important cause when you are writing checks like he can, anything is possible"
66492,malloryjared,"album single ""Spark Up"" by Money Gritterz  Chevy Man, Truth &amp; Producer 9-0 "
66493,ameliebaldwin,
66494,giselleevns,"I know  put yourself out there sometimes, but days like this serve to remind us all that none of us are alon…"
66495,leroylovesusa,"When someone else's happiness is your happiness, that's love"
66496,evagreen69,"Consider the lilies of the field, how they grow"
66497,melvinsroberts,Crack and Field 
66498,laurabaeley,Stock up 20% today (and 20% short) so naturally GS leading: CLIFFS NATURAL RESOURCES INC &lt;CLFN&gt; SAYS OFFERING 500 MLN COMM…
66499,dorothiebell,for letting more drug dealers out on the streets to infect and addict our children
66500,chicagodailynew,Virginia Sen Tim Kaine: 'I'm Proud of Hillary Clinton'
66501,judelambertusa,"Corruption at the  is to blame for the dramatic increase in  adverse events, deaths  http…"
66502,c__wells,"If you can do your job great, you get Oscar"
66503,lazykstafford,Donald Trump's melting pot boils him alive
66504,ryanmaxwell_1,"Ok, fuck it Both Obama &amp; Mooch stated he wasn't born in the USA That makes him ineligible to be President Why would…"
66505,rh0lbr00k,"Hillary is Obama Plus Corruption, Everything We Had The American Revolution To Get Rid Of"
66506,jasper_fly, U2 Sauced
66507,charlesjharper,my significant other's ex
66508,hyddrox,"""We got played"" -   Translation ="" is so much smarter than us it's just sad"""
66509,westernwindwes,Trump says he doesn't need us Let's see if he comes begging like his  are already doing
66510,traceyhappymom,NFL= Not Fuckin Laughing
66511,daileyjadon,"is the long awaited sequel to ""Risky Business"" that I've been waiting 35 years to see"
66512,onlinecleveland,Indians Parade 1948
66513,cookncooks,Judge Napolitano Exposes Lies On-Air: US Intelligence Was Behind Hacks — Not Russia | T…
66514,mil0blake,Jack Ma in  house  More business for America We keep on winning
66515,mil0blake,The crime
66516,priceforpierce,"News post: ""You better have passed that exam! Obama gives Sasha the ´dad look´ as she makes appearance at Biden´s … htt…"
66517,ameliebaldwin,"UPDATE: Acting AG Boente instructs Justice Department to defend Trump's refugee, immigration order in court"
66518,pamela_moore13,"Why It's OK for Mexico to have a wall on their southern border, BUT it's racist for US to do the same?🤔"
66519,patriotblake,Cincinnati night club shootings? A drop in the ocean of Black mob violence  via 
66520,jeffreykahunas,BY THE WAY
66521,kansasdailynews,Tensions flare as Republicans clash over Trump
66522,kathiemrr,"Why is George Bush saying ""Your it now""?"
66523,cassieweltch,"To not be ""that one before Trump"" In the history books chronicling the fall of the US"
66524,daileyjadon,
66525,tpartynews,Let's have a party!
66526,ameliebaldwin,   April 15th we should send the a bill for the 20 million dependents he have
66527,ameliebaldwin,"One thing to keep in mind about the LATimes poll  Yes, it has been employing the RAND Model, but it's still the LATimes w…"
66528,leroylovesusa,"Last time I checked, Obama was still president"
66529,antonhayhay,I'm gonna miss them so much This is our family and always will be
66530,malloryjared,I’m against drug war
66531,mrclydepratt,You can never know what  can do until you trust Him
66532,ameliebaldwin," She'll stop at nothing Lying, cheating, and killing is in her blood She's such a disgrace to this…"
66533,ameliebaldwin,"After 2 disgraced chairs and a rigged primary  props up Keith Ellison, who has radical views &amp; ties🙄"
66534,paulinett,Inspired by the courage of Russian LGBTQ activists
