Unnamed: 0,user_key,tweet_text_only
43871,datwisenigga,"Ooh got it nowFuture Hndrxx is a double album 'Future' one week, 'Hndrxx' the other"
43872,notritahart,Being a conman who falls for his own BS
43873,daileyjadon,when you fish upon a starfish
43874,emileewaren,We can never thank you enough for your service and sacrifice
43875,siccerthanyou,"""you rolling like trump?ya get meat lumped"" "
43876,patriotblake,🇺🇸
43877,ameliebaldwin,Entire Pro-Obama Senior Management Team At State Department Resigns!
43878,thefoundingson, Even if you are being self-ironic here just imagine a liberal reading your comment 😂
43879,baobaeham,Ex-police officer gets 28 years in prison in child porn case  via 
43880,cassishere,🇺🇸🇺🇸💔🇺🇸🇺🇸
43881,ryanmaxwell_1,I just wanna be the one to remind you what it is to smile I would like to show you what true love can really do
43882,ameliebaldwin,🌮🌮⚖     Surely no one'll go to jail over all this…
43883,patriotblake,PM Theresa  a leader with a clear message &amp; vision:  must leave  single market!   https…
43884,jasper_fly,Go say it in a mirror How do you feel?
43885,mr_clampin,
43886,watchmewalkin,Rudy Giuliani's conflicts of interest would put Trump in a tough bind  via 
43887,dorothiebell,Nurses care for their patients &amp; their community They're leaders in the fight for clean energy!  https…
43888,staywoke88,It is insulting to classify Hillary &amp;Trump as the same I would never vote for a person like Trump I would disown him…
43889,ten_gop,"WATCH: 'peaceful' Muslims beating children
American schools will be the same under Hillary!"
43890,cassieweltch,Politicianwhen elected 1st time he was best of a bad bunch IMO
43891,giselleevns,Likeus mytweetus
43892,oaklandonline,Trump's 1995 Tax Returns Released
43893,patriotraphael,Desire is irrelevant
43894,kathiemrr,Boys II Geriatrics
43895,patriotraphael,CALLS FOR
43896,ameliebaldwin, I'm sorry you are immature indoctrinated and a commie Peace though  Trump won't bounce ur world when he…
43897,manuelkrosss,Friedrichshain: Jugendlicher z�ndet Sitz in der Ringbahn an
43898,devinedevinbr,See sense America and don't vote for that criminal Hillary Clinton
43899,johnbranchh,And why hasn't  found any of these people Or are they more Facebook types
43900,patriotraphael,Hosted This Sick Anti-Gay Monster at the WH! Where's The Outrage
43901,garrettsimpson_,🇺🇸Donald J Trump Rally THURSDAY
43902,ameliebaldwin,Susan Sarandon: 'The DNC is completely corrupt’
43903,worldnewspoli,BREAKING : Polls Show Black Vote for Trump is Double Romney’s Vote
43904,puredavie,but it's only thing I do well!
43905,notritahart,A Candle in the Windmill  
43906,patriotblake,"The 15 Richest Politicians in the United States   We have serious problem, gov et…"
43907,laurabaeley, Just wait til he hears Rubio/Cruz/GOPe are conspiring to create a NH snowstorm on 2/9
43908,patriotraphael,All I want is the taste that your lips allow
43909,jeannemccarthy0,"So ""women"
43910,kathiemrr,Way To Kill Jedi 😈
43911,willisbonnerr,Hollywood denounces  proposed art budget cuts to  
43912,klara_sauber,"To which country are you referring, sir?"
43913,paulinett,▶  Oldest Mummies in the World Are Turning into Black Slime
43914,usa_gunslinger,
43915,michellearry,"Nigga don't hit me on the Nextel chirp, the Sprint or the Metro bout some muthafuckin' work 😂"
43916,cassieweltch, but she`s the queen! she can spent as much money as she wants
43917,patriotblake,            
43918,brianaregland,"If u enjoy the BGN community which includes tweets, editorials, podcasts, and YouTube videos support us via  ht…"
43919,datwisenigga,How To Make A Music Producer Website In 30 Minutes
43920,chrixmorgan,Expecto POTUS
43921,traceyhappymom,TT GHANA 13:07
43922,puredavie,
43923,hollydler,Chelsea:  Wants to Give Free Health Care to Illegals  …Pandering For Votes 24/7  h…
43924,paulinett,   no shit he lied Didn't you notice his mouth was open
43925,mr_clampin,What Strain of Marijuana I'm Buying
43926,wonderhann,This is wholly inaccurate and untrue It is a falsehood A lie But
43927,baobaeham,London’s First Muslim Mayor Takes on Brexit and Terror
43928,willisbonnerr,
43929,jeblary2016,A daily reminder that all news in the United States are made by these 6
43930,newspeakdaily,"Clinton, McMullin May Upset Trump in Utah, Monmouth Poll Shows"
43931,ameliebaldwin,Hungary no!
43932,priceforpierce,No more political influence to sell 
43933,johnbranchh,Bernie did something great in 2016: he told the establishment to go fuck itself That was very much needed and I persona…
43934,hyddrox,A MUST WATCH!!!!
43935,onlinecleveland,"Some Donald Trump supporters embrace ""deplorables"" label: Politics Extra"
43936,romanagafonovv,What does it take to bring Hillary Clinton to justice? (Op-Edge by Pepe Escobar
43937,sanantotopnews,Charge against reporter arrested outside Trump event dropped
43938,notritahart,Pretend to be an alcoholic
43939,blacknewsoutlet,Bobby Seale was a co-founder with Huey P Newton of the Black Panther Party They studied together at Merritt Colle…
43940,_nickluna_,         
43941,mrclydepratt,         
43942,paulinett,"""Live every week like its Shark Week""  -Tracy Jordan"
43943,hyddrox,"This might be my favorite ""headline"" of the day, completing ignoringthe point of a headline"
43944,notritahart,Take a Hook at Me Now
43945,brianaregland,"My mom was telling my Uncle that I studied Communications &amp; English, he looked at me &amp; asked if I left home just to go le…"
43946,michellearry,"New post: ""Arby’s major security breach"""
43947,leroylovesusa,Will Not Back Down from a Fight Against Gov Corruption That Is Destroying Our Country!
43948,jacquelinisbest,California State Offers Segregated Housing For Black Students
43949,worldnewspoli,Trump’s Washington DC Hotel Vandalized By Hillary Supporters
43950,jeffreykahunas,Haha love this! You bet George Washington is rolling in his grave for  🇺🇸🏆🇺🇸🏆🇺🇸🏆🇺🇸
43951,prettylaraplace,Must be Trump's fault
43952,traceyhappymom,Tried Putting Change In G-Strings
43953,thefoundingson,every day you protect our lives
43954,malloryjared,You never disappoint bro 🔥🔥 
43955,pamela_moore13,"Don't VOTE For Hillary, She's Killing Black People!
Couldn't agree more
People Don't want Hillary Clinton For Pres…"
43956,priceforpierce, now thats a fight every american should join
43957,c__wells,I'm still stuck on that scene with shawn and  omg I can't believe it 🙈😆
43958,michellearry, folly of         
43959,ameliebaldwin,"This incident implies the rest of them know That's how bad they lie First clue for me was ""sealed records"" That's incred…"
43960,calebpaar,"When you let Trump run hashtag wars, you get extremely original hashtags like tonight's  Play along"
43961,jeffreykahunas,Clinton’s former CIA director advising Trump on national security Dems getting behind the WINNER
43962,garrettsimpson_,RT 
43963,lazykstafford,"Tired of hearing ""police officers sacrifice their family time for us""! They sacrafice others family lives for no reason …"
43964,cookncooks,‘It’s Bad’: Clinton Campaign Chatters About Hillary’s Relationship With Al Gore
43965,pamela_moore13,Why the media never asks Hillary why she made millions selling off 20% of US uranium to Russia? That's treason
43966,traceyhappymom,Individual
43967,ten_gop,"HUGE line today at Trump rally in   WI 

Spread this video! 

(Via "
43968,newspeakdaily,US ELECTION WRAP: Debate Miss Hampers Johnson’s Alternate Pitch
43969,hollandpatrickk,"« Where fear is, happiness is not » Seneca"
43970,alecmooooody,WATCH: Clinton wins ‘Trump Bingo’ on ‘Saturday Night Live’
43971,laurabaeley,"Know guns, no crime No guns, know crime"
43972,chicagodailynew,"French satirical magazine Charlie Hebdo sets its sights on Trump, Obama"
43973,emileewaren,Defend the cross from the Muslim in Chief
43974,hyddrox,REMEMBER WHEN  defended Christians?
43975,willisbonnerr,WAKE UP WITH  WKDY MORNINGS
43976,gloed_up,"561 known people killed by police this year: ""Don't Blame all cops"" 
5 Dallas cops killed last night: Blame Obama &amp; the entire BLM movement"
43977,melvinsroberts,feeling nauseated at Mariah Carey's voice
43978,melvinsroberts,"myles for being the positive, creative and inspiring person he is!"
43979,puredavie,Symphony of destruction
43980,emileewaren," awesome, a celeb using his platform for good and unity and not like so many celebs inciting hate and divi…"
43981,pamela_moore13,Just imagine if Hillary gets elected She will be dumping on all America
43982,hollandpatrickk,"What time does WWE 'Royal Rumble' 2017 start? How to watch PPV live online, free"
43983,dorothiebell,Man Who Leaked Clinton’s Medical Records Found Dead  via 
43984,traceyhappymom,Yogi Capybara
43985,notritahart,I'll catch Guantanamo Bay for you
43986,hyddrox,MORE &amp; MORE OF OUR BLACK BROTHERS AND SISTERS HAVE FOUND THE TRUTH ABOUT  LIKE &amp; SHARE TO JOIN THEIR C…
43987,giselleevns,how to avoid drama
43988,priceforpierce,Turkey blocks access to pro-Islamic State websites in crackdown
43989,ameliebaldwin,Is  a Clinton Campain Operative hellbent on a   ? Pls  RT
43990,susayung,DL Hughley I share your feelings about what's going on
43991,hollydler,"Gingrich: 'Never Trump' in Love With the Past, 'Utterly Out of Touch With Reality'"
43992,jadonhutchinson,"1 Lots of justified fear &amp; anger over Trump's victory Best way to turn that in productive direction is to pick a big, winna…"
43993,c__wells,My friend is mad at me because I gave him a weed cookie 2 days ago and he's still high I feel badly but I'm more jealous …
43994,donnabrivera,‘She created this mess’: Clinton aide reveals concerns in new Wikileaks dump
43995,c__wells,THERE ARE LOTS OF PEOPLE LIKE YOU WHO HAVE GOOD TASTE IN MUSIC THOUGH
43996,garrettsimpson_,‘Take The Money!!’: Emails Show How Clinton Campaign Manages Foreign Donations
43997,lazykstafford,   she Nasty Hombre
43998,paulinett,"Trump Dragged Hil, and All Of Us, Down"
43999,politweecs,NY Assemblywoman Claudia Tenney:  ‘destroyed’ New York as senator; imagine what she’d do to country…
44000,baobaeham,Mayflower Madame ‘Drown’
44001,giselleevns,TNA= Tiny Nipples Accepted
44002,specialaffair,Trump says border police fear Clinton's immigration plan
44003,jacquelinisbest,Thing of beauty
44004,mil0blake,all immigrants must be legal! 👸🏿
44005,mrclydepratt,"Right now on  - ""I'm Gone feat Trae Tha Truth by Redman &amp; JayceeOh"
44006,hyddrox,Homeowner faces fines for ‘too many’ Trump signs
44007,jasper_fly,Currently trapped inside of myself
44008,todayinsyria,"Putin and Trump Talk on Phone and Agree to Improve Ties, Kremlin Says"
44009,finley1589,BREAKING NEWS!
44010,jasper_fly,As the worst year ever for celebrities
44011,hollandpatrickk,"He was born on May 8, 1884 and became 33rd  of the USA"
44012,finley1589,
44013,jenn_abrams,this election cycle
44014,ameliebaldwin, YUCK !!!
44015,jasper_fly,Blame It On The Reindeer
44016,dailysanfran,Much unknown about Trump's taxes and finances
44017,jeannemccarthy0,Virginia school board unanimously rejects mother’s request to pull literary American classics  via…
44018,pamela_moore13,Ben Garrison's website shut down because of Hillary Clinton Cartoon!😡😡
44019,tpartynews,It's Christmas Eve and I think we should all sing a song about the gift that keeps on giving the whole year
44020,cookncooks,   
44021,happkendrahappy,"But then Trump couldn't run, since his mom and paternal grandparents weren't born in the US So, um, yeah"
44022,ameliebaldwin, 
44023,paulinett,"is trending from our favorite Neo-nazis Next up: StarBux, Lift, Rouge One, Googgle, Macrosoft and Fjo…"
44024,laurabaeley,"""Sometimes it’s the reverse, to make people — or to make others — look bad"""
44025,mrclydepratt,"Playing now on  - ""Revolution by Snoop Dogg feat October London "
44026,traceyhappymom,Start using a pager
44027,cascaseyp,POORLY EDUCATED CONTINUE TO SUPPORT TRUMP
44028,cassieweltch,The Mandelbrot Set | Saved By Gödel
44029,ryanmaxwell_1,Truth bomb in one TWEET!         https:/…
44030,judelambertusa,I'm conserned about my future that's why I ask:
44031,cynthiamhunter,Trump Ahead in 3 National Polls Since Debate!: Won't see media Report This
44032,melvinsroberts,find myself when I feel lost
44033,kateritterrrr,   You don't speak for   Against
44034,mrclydepratt,🔥
44035,johnbranchh,So much work being out in  out now !!!!!
44036,notritahart,Lost in Transition
44037,jeannemccarthy0,Never ceases to totally embarrass himself:   tries to hug the
44038,jeffreykahunas,Leave footprints 👣 of love ❤️ and kindness 😊 wherever you go 🌎🌍🌏
44039,paulinett,Is Kamala Harris making a play for key 2020 presidential votes with new bill?
44040,traceyhappymom,Canadian Light Source trip
44041,tpartynews,This woman will do anything for money!
44042,lazykstafford,Australian state lawmakers vote to remove 'gay panic' defense from criminal code  
44043,jeannemccarthy0,And the whole country came out in support of poor sandra What? Nobody liked Pathetic?  Pandering &amp; insulti…
44044,patriotblake,The Final Obama Scandal:
44045,laurabaeley,literally all refugees are terrorists
44046,hyddrox,"Should have been evicted January 20, 2013if the IRS weren't criminally influencing the election in 2012 they wou…"
44047,cassieweltch,Exactly the best kind of spirit to have when dealing with mental illness
44048,nojonathonno,"""Who'd be a better US President, Hillary Clinton or Putin?"""
44049,chicagodailynew,Trump Says He'll Be 'Very Restrained' With Social Media Use
44050,_nickluna_,"PVV: ' roept op tot minder, minder"
44051,melvinsroberts,Meh-waulkie Craft Brewers
44052,ryanmaxwell_1,You know that  Ban all Muslims No doubt Go reps!
44053,jeannemccarthy0,"Please pray for this Americus, GA Hero's family &amp; for GSW Officer Jody Smith, in critical condition"
44054,thefoundingson,The best news ever!
44055,jasper_fly,
44056,cassieweltch,Think of the positives of our new commander in chiefand have 55 seconds leftover
44057,hyddrox,Massive police involvement as shooting occured north of Stockholm Bullet holes found in walls of houses
44058,heyits_toby,Black Hole Meal Sets Record for Duration And Size
44059,puredavie,"College Girl Accidentally Sends Nude Photo To Her Father, His Reaction Is Priceless! Here's how NOT to sext!"
44060,ameliebaldwin,    after     blew off prosecution who can…
44061,kathiemrr,it all feels a little too Orwellian for comfort!
44062,jeffreykahunas,"MT  Dear LORD, please bless"
44063,dailysanfran,Clinton brings in Gore as closer on climate change
44064,anthonywoodboy,"Suicide Bombers Get In Fight, Kill Only Themselves via"
44065,brianaregland,That was way harsh Tai
44066,c__wells,'Cause I'm not fine at all
44067,queenofthewo,yourselfnobody else wanted mebastards
44068,thefoundingson,"You don't have to be saint to make a good president And you don't have to break the law, but who cares?"
44069,cassishere,The Closing of the Collegiate Mind
44070,jeffreykahunas,
44071,hollandpatrickk,"via  Chris Christie calls Marco Rubio ""boy in the bubble”  |"
44072,garrettsimpson_,"Russians are playing  and  for such fools - funny to watch, they don't have a clue!  totally gets…"
44073,hollandpatrickk,Never let go!
44074,giselleevns,"Tattoos that seem cool in high school/shortly after, will look dumb as he'll in 10 years Looking at you barbwire"
44075,kathiemrr,Talk about how much fake charity you did this year
44076,chadsloyer,Liberty University Trustees Remain Silent as Campus Opposition to Trump Grows
44077,jeffreykahunas,Immigration without assimilation is an invasion
44078,paulinett,Shut It Down
44079,thefoundingson,Nice one! They only injections they've got so far are those of radical Muslims demanding Shariah Law in the UK…
44080,jeffreykahunas,Targeted  accounts
44081,priceforpierce,"Pope, Obama Meet at the White House With Thousands Watching"
44082,notritahart,That Thing You Hakkaido  
44083,judelambertusa,"Old Cancer Drug Gets 1,227% Price Hike in Frugal UK"
44084,worldofhashtags,people who couldm be still alive but they don't because of Hillary Clinton
44085,heyits_toby,South Africa leaves benchmark repo rate at 70% as expected
44086,pamela_moore13,US Soldiers Resist Obama's Support Of Al Qaeda
44087,micparrish,      The Pope has done too much that is marxist
44088,micparrish,"George Stephanopoulos discloses $50,000 contribution to"
44089,hyddrox,"Just leaving Miami for Houston, Oklahoma and Colorado Miami crowd was fantastic!"
44090,daileyjadon,Freddo's costing 30p now
44091,leroylovesusa,"There's nothing about the man that I like And I'm never, ever going to like it Never  "
44092,ameliebaldwin,"Next Tuesday, they look forward to determining your child's future  unless you get up, go out, and VOTE!…"
44093,notritahart,Taking my own advice today Tralala! *dances off*
44094,malloryjared,some ppl need drugs to recovery
44095,finley1589,"""I JUST VOTED FOR DONALD J TRUMP"""
44096,emileewaren,M…
44097,hollandpatrickk,"No, we're just afraid of HER "
44098,thefoundingson,Do you have more excuses?
44099,peterkistner,Die Situation rund um die Krim ist das Spiel von einflußreichen Politiker Die Deutschen und Russen sind in diesem Spiel nur Schachfiguren
44100,patriotraphael,Four in a row!  just dominated the  accuracy shooting competition
44101,danageezus,I have a dream that you all use the  hashtag
44102,leroylovesusa,"""This man has saved this baby Deer's life &amp; reunited it with Mommy deer waiting outside for her baby🌹🌹💝🐺🐺🐺💝🌹What a n…"
44103,jeannemccarthy0,"Host V McKenna after Trump's 3rd hostile WI talk radio gig ""He just hung up on me That's okay He gave me 25 minutes I mean…"
44104,mr_clampin,"Listern to ""Number of The Beast"" album full blast"
44105,cassieweltch,"Sometimes your friends are your lovers, or have been at one time"
44106,micparrish,Complaints of cellphones stolen in melee after woman attempted to throw ink  
44107,leroylovesusa,"You are surrounded by hidden people blessing you! SHORT READ ""Some Are Faithful Some Fizzle Out! Which Are You?"""
44108,cookncooks,"Dear NYers,"
44109,baobaeham,Idk if I want a hug or 18 shots of vodka
44110,giselleevns,
44111,jeffreykahunas,Illegal Voters Uncovered in Philly Are 'Tip of the Iceberg' | LifeZette
44112,dorothiebell, Mom Patricia Smith Targets Serial Liar Hillary   - American Thinker -  - https…
44113,dorothiebell,Why is  allowed to speak on anything about finances? Because she's paid off?
44114,mr_clampin,Butt in if you see a lopsided fight You don't have to be 'tuff'just LOUD!
44115,thefoundingson,"By the way, Ohio State University is a “Gun Free Zone”
It'd rather be ""Refugee Free Zone"""
44116,leroylovesusa,"He thinks he isn't, now?"
44117,rosieonfleek,"This is Trump's ""small groups of protesters"""
44118,_nickluna_,"McGahn is a true fighter, spoke at  s  Battleground CPAC in Cleveland"
44119,loragreeen,I'll run for POTUS next election
44120,willisbonnerr,Please Support  Changes are on their way for Indian Rural Women Donate Here -  ref-4
44121,emileewaren,"Obama is setting up a ""Shadow Government"" in Washington DC"
44122,mrclydepratt,no flex zone
44123,baobaeham,while your favorite rapper spending hundreds of thousands on jewelry Chance donated a million dollars to public scho…
44124,mrclydepratt,This father/son duo are running thousands of miles to fight world hunger
44125,queenofthewo,Preacher  
44126,bgarner2107,
44127,michellearry,Ulster County sheriff in upstate New York urges citizens to carry guns
44128,thefoundingson,pantsuits
44129,daileyjadon,my life being able to live is a blessing
44130,jenn_abrams,Retweet if you think Donald Trump should be the first man on the Sun
44131,mr_clampin,"Stay away from turkeys and teddy bears, they are always first to get killed for their meat and stuffing"
44132,mil0blake,"A sizable portion of what you eat is given to you in a bag, through a window"
44133,laurabaeley,TSA Virtually WORTHLESS? See Why All That Time Spent In Line Was A WASTE
44134,datwisenigga,"We came together not as ""celebrities"" but as human beings, artists, activists, sons, daughters,…"
44135,melanymelanin,Black kids headline: Irresponsible parents allow 2YEAR OLDS to play unattended on unsafe dresser; nearly killing one twin…
44136,patriotblake,Scalia family donates justice's papers to Harvard Law School  May he RIP 💕💕
44137,puredavie,Don't have this many children
44138,priceforpierce,Patriots: It is starting to look like we are going to need to become physically &amp; vocally active to combat the agenda o…
44139,hollandpatrickk,Could staging their own funerals help better their lives?
44140,hyddrox,CNN is mad at  for stating the obvious!
44141,cassieweltch,Qu'ran To You
44142,jeannemccarthy0,
44143,judelambertusa,"Bottom line is, you the finest gave you a new name (whats that, whats that?) My bitch  – Big Sean"
44144,emileewaren, Neither can Charlie Sheen
44145,regieblackmon,HOLY SHIT
44146,traceyhappymom,frequently remind myself that in my last life I was a
44147,ameliebaldwin,The Obama administration has no control over ISIS and Clinton will be more of the same We will defeat ISIS!  htt…
44148,baobaeham,Told y'all men use the word female instead of bitch Maybe now you can stop asking why it's offensive
44149,kolradskiy_zhuk,"Dear Democrats, Read This If You Do Not Understand Why Trump Won – Medium"
44150,brianaregland,I don't know if helps with volume but saxophone players can NOT avoid pelvic thrusting when they play
44151,mil0blake,US nation is divided
44152,emileewaren,Trump calls for BOYCOTT of Megyn Kelly  SHE'S A HOLLYWOOD WANT2B SLUT-IF U DONT BELIEVE MEI …
44153,_nickluna_, leadership favourite  Today launched a FULL policy platform for the future of
44154,mrclydepratt,A wild Cristiano Ronaldo suddenly appears
44155,wadeharriot, 
44156,ryanmaxwell_1,"Bill Clinton, Not Dubya, Is To Blame for 9/11 - American Thinker   -  -"
44157,leroylovesusa,
44158,baobaeham,A suspect has been charged in the Valentine's Day slaying of 2-year-old Lavontay White and his uncle
44159,c__wells,The worst thing THAT Obama has done it’s his immigration reform
44160,daileyjadon,Earthworms are Easy
44161,notritahart, Fact check:  subscribers &amp; audience at all-time highs Supporting independent journalism matters…
44162,washingtonline,Donald Trump calls for congressional term limits to end ‘cycle of corruption’
44163,hollydler,   Chinese burger meatcalled deef can now be slipped to store shelves 80% beef 20%…
44164,ameliebaldwin,dcexaminer: Bill Clinton's lonely one-man effort to win white working-class voters
44165,daileyjadon,Reminiscing Over You
44166,ameliebaldwin,    Here's your Hillary Check out  Tweet:
44167,priceforpierce,The greatest discovery of any generation is that a human can alter his life by altering his attitude  – William James
44168,ameliebaldwin,"TRUMP TUES SEPT 13, 2016"
44169,michellearry,"  Yes, hoping to do a story on it soon"
44170,emileewaren,"By ""something better""  means ""insurance companies literally making a killing"""
44171,jacquelinisbest,"Years Before Trashing The United Nations, Trump Called Himself A Very Big Fan"
44172,paulinett,Twitter moment:  for  dragged from a wheelchair in a hospital &amp; killed in police custody
44173,lazykstafford,I feel like there's a shooting almost everyday now 😞
44174,jeffreykahunas,Newt: ‘Recount Mania’ Is One More Example of the ‘Collapse of the Democratic Party’
44175,priceforpierce,Thanks to all firemen and policemen for giving the supreme sacrifice every day
44176,priceforpierce,we made McDonald's a food group
44177,cassieweltch,"when the safe word was ""L Ron"""
44178,stlouisonline,"Ahead of the VP debate, a look at both men's voting records WORKING"
44179,lazykstafford,"After ISIS Beaten Back From Village, Oppressed Women Give Dirtbags a Fiery Surprise"
44180,ameliebaldwin,RT HILLARY GOT KISS OF DEATH FROM DECEASED SEN ROBERT BYRD WTF SHE TALKIN ABOUT? HE WAS GRAND DRAGON!ht…
44181,ameliebaldwin,
44182,thefoundingson,tell us that they are gonna use illegals' votes You just show up with your driver's license and att…
44183,garrettsimpson_,Clinton and Sanders seek an edge in front of voters in Iowa
44184,newspeakdaily,Trump Allies Move to Stem Damage From Strong Clinton Debate
44185,ameliebaldwin,*Flicks lit cigarette into Karen's hair helmet
44186,cassieweltch,   The improvements are so bigly! We're winning! Told you you would be sa…
44187,leroylovesusa,A real girl isn't perfect and a perfect girl isn't real
44188,giselleevns,Lucifer officially endorsing Trump
44189,ten_gop,"Arabs have enough money to build this👇, but they don't have enough money to take any refugees!🤔"
44190,notritahart,Hump Tha Police  
44191,daileyjadon,they're so original
44192,datwisenigga,No Limit 4 Da Real: RecYard Edition by Trub tha RecYard General
44193,paulinett,"A strong family pushes you forward in what you believe in, IMO"
44194,judelambertusa,"So, have we the people been thrown under the bus by our very own US Government? Because that's how it feels! How and why…"
44195,worldofhashtags,Trump will probably try to build a wall by himself
44196,chrixmorgan,hoped to succeed; failed
44197,kathiemrr,we'd have had a Jewish president by now
44198,giselleevns,
44199,hollandpatrickk,God's Three answers to your prayers : 1 – Yes 2 – Not yet 3 – I have something better in mind
44200,mr_clampin,Take down last year's Christmas lights
44201,malloryjared,"Anti-Trump Regime Protest inside Tempe,AZ mall 11/21  9am-1pm"
44202,margarethkurz,sieht super aus
44203,datwisenigga,This relates to all of us
44204,donnabrivera,Email Shows Clinton Campaign Was Leaked Information Directly From Democrats On Benghazi Committee…
44205,thefoundingson,"Look at these poor women and children from the Middle East flooding Europe
Don't you have heart?!
Let these innocen…"
44206,jacquelinisbest,"VP: I HAVE NO ""SENSE OF HUMOR"""
44207,giselleevns,I never had to look up from my phone
44208,karenparker93,BOMBSHELL:  confirms Hiliary has PARKINSON'S!    Medical Episode
44209,daileyjadon,Is it 2017 yet?
44210,kathiemrr,
44211,hollydler,Donald Trump Jr?
44212,hollydler,Trump's monster vote about to burst like a dam! Vote and Trump will win by a landslide!
44213,queenofthewo,Avoid the salmon mousse
44214,dorothiebell,Anti-Hillary protesters at
44215,usa_gunslinger,Khizr M Khan has supported the supremacy of Islamic law over the very Constitution he championed
44216,politweecs,Half of Republicans would reject 'rigged' election result if  wins
44217,cassieweltch,"I can feel it coming in the prayer tonight, oh Lord"
44218,priceforpierce,A wedding registry for the Nasty Gal on a budget:
44219,garrettsimpson_,Make the CHOICE to REJOICE in even the worst of circumstances!
44220,gracelilstar,"I bet they all are gonna promise to reduce national debt, only to increase by the end of their presidency"
44221,datwisenigga,Mark Sloan helped Clay Jensen get ears so he could listen 2 tapes left by Addison Montgomerys daughter
44222,_nickluna_,"Just voted in Luzerne County, PA It's a rural Trump precinct and turnout is VERY HEAVY according to poll workers"
44223,ryanmaxwell_1,The  Fort Hall and Aberdeen are now contaminated with phosphorus!
44224,westernwindwes,"Inside OZO, Nokia '  s audacious plan for its VR future"
44225,daileyjadon,The idiocy of people
44226,patriotraphael,"""God bless the great state of Utah!"" (channeling my inner "
44227,jeannemccarthy0,Six people who refused honours
44228,giselleevns,something like this
44229,jasper_fly,makes her issues vanish
44230,melvinsroberts,Don't Go Fetching Waterfalls  
44231,jasper_fly,   whoah! Wtf? Sorry guys just catching up Just got here but seriously what the…
44232,logan_whatsup,Brady appeals Deflategate suspension
44233,notritahart,The Hayward Fault In Our Stars
44234,mrclydepratt,Just wanna lay in bed with a BBW Order pizza then eat her pussy
44235,michellearry,and you can see it in the exact moment Cernovich flipped the interview on Pelley
44236,paulinett,'the use-of-force policy can be one of the clearest ways to understand how an agency applies its power'
44237,newarkvoice,"Trump T-shirt attack grew from racially-charged verbal spat, reports say"
44238,jeffreykahunas,Congrats  on hitting the 3k follower mark!! With you on our side we are definitely going to keep rising!!
44239,kenzdonovan,AMERICA CAN WIN!
44240,ameliebaldwin,Hillary’s Crooked DNC Busted Colluding With Foreign Governments And Rigging US Elections
44241,leroylovesusa,when's the last time a person with a disability was nominated for an award?
44242,mil0blake,"Believers of Jesus be denouncing Satan on every level, But every Halloween they’re dressin’ like devils  – Krs One"
44243,willisbonnerr,-  x  /     /
44244,logan_whatsup,"Fracking politics trump science as oil industry, environmental lobby push biased views:"
44245,sternandreas404,What if this AP photog captured the moment Trump and Merkel switched bodies
44246,cookncooks,   Exactly! Overpriced coffee and unpleasant company 😏🇺🇸
44247,kaydenmelton,We'll be live soon @  w/  &amp;  coming from inside &amp; outside the  watch @ https:…
44248,giselleevns,4 long years
44249,thefoundingson,Why don't his dad sue radical Islamists for creating a pattern (like homemade bombs) which is basically why his son…
44250,puredavie,Liberals and consrvatives lived in peace and left us normal people alone!
44251,micparrish,Wish I woulda caught that butterfly last night
44252,notritahart,Handyball  
44253,ryanmaxwell_1,"Paki 🇵🇰 man drank water at a mosque, publicly available to everyone the Muslims realized he is a Christian ✝️"
44254,margarethkurz, Die letzten Jahre
44255,willisbonnerr,Caption this for me
44256,cassieweltch,My attitude will always be based on how you treat me
44257,ameliebaldwin,"Everything the GOP says about Muslims makes 100% more sense once you accept they mean ""Arabs"""
44258,watchmewalkin,TeamTrump RT realDonaldTrump: Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on… https:…
44259,curtisbigman,this is the main goal foreal!!!
44260,dorothiebell,NoTrumpeounus! To make all of your Trump supporting relatives not mention his name at  &amp;
44261,kathiemrr,strip solitaire would be twice as fun
44262,hiimkhloe,Ayyyy
44263,dorothiebell,Approval ratings of Trump's executive orders
44264,datwisenigga,Annoyed me too 😒😒😒😒😒
44265,paulinett,It's important to show women how to promote their business
44266,queenofthewo,Single White Trash Female
44267,leroylovesusa,IBD) Huma Abedin: Hillary's Unindicted Email Co-Conspirator    -  999 http…
44268,ameliebaldwin,"Black Dallas Cop Sues Black Lives Matter, Hillary Clinton, &amp; Obama For Inciting ‘Race War’  https:/…"
44269,kathiemrr,Prawn Connery
44270,jeffreykahunas,Nothing is so permanent as a temporary government program - Milton Friedman
44271,ten_gop,"""11% of American people say Hillary's honest and trustworthysame poll found that 14% of Americans believe in Big…"
44272,paolakinck,Selfish Obama disgraces 9/11 memorial  via 
44273,melvinsroberts,The US Constitution
44274,paolakinck,🔜DONALD TRUMP
44275,michellearry,You can't have a positive life with a negative mind
44276,willisbonnerr,
44277,thefoundingson,they said that they've already fulfilled my wish by making Trump the President
44278,baobaeham,Evelyn Lozada denies rumors that she blocked Jennifer from returning to basketball wives RT
44279,priceforpierce,Make America great again!
44280,ameliebaldwin,Brain washing for the NEW NORMAL!
44281,hiimkhloe,We need to stop half stepping as a people watch spending on every corporation contribute to politicians who make policy…
44282,lazykstafford,"Loretta Lynch Hits Sunday Shows, Downplays Radical Islam’s Role in Orlando Slaughter    https…"
