Unnamed: 0,user_key,tweet_text_only
14911,cookncooks,I'll sit down with  this evening Hope you'll join us 10 pm et on 
14912,patriotblake, 
14913,chrixmorgan,"people who take Twitter seriously OMG people it for fun,  so you must be a TRUMP supporter"
14914,ryanmaxwell_1,MT    &amp;  Continue In
14915,jeannemccarthy0,I see now on Twitter they tweet  for they are the childish ones that will allow Socialism in America for their spo…
14916,cassieweltch,1 Run a bath
14917,finley1589,
14918,ryanmaxwell_1,US retail chain Gap shuttering stores in Israel
14919,melvinsroberts,V for Valentine's Day
14920,wadeharriot,  It's time to hold Lyin'Hcl accountable for her scandals and sinsNo more hiding behin…
14921,mr_clampin,"Anyone know that Benjamin Franklin was a ladies man No joke lmfao  Guy has class ""Ben'D the bartender"""
14922,mrclydepratt,"Too little, too late Bitch No room to back pedal U done bro "
14923,jassscott,Today would be a good day for  to release his tax returns
14924,ameliebaldwin,Breaking: Trump takes 5 point lead in new Virgina poll
14925,leroylovesusa,So was Donald Trump correct when he said there were 'no go' areas in UK and Europe???
14926,melanymelanin,Second officer in Freddie Gray case found not guilty on all charges
14927,ameliebaldwin,"Poor Connie Tough times to be a Hillary supporter, huh? HRC's so deplorable even Trump can beat her   https…"
14928,queenofthewo,Magtitipid na ako Promise
14929,micparrish,The Biden Bond Built on Shared Tragedies
14930,melanymelanin,Hillary Clinton Campaign Offers Supporters A Literal 'Woman Card'
14931,anthonywoodboy,Samuel L Jackson on 'classic Tarantino' and male bravado
14932,brianaregland,"Puffy has done enough for BIG, right?   Show 72"
14933,cassieweltch,Creepy people follow a girl
14934,michellearry,The propaganda and  is building Don't fall for it!
14935,mr_clampin,Birches are so dumb though 😂
14936,stlouisonline,The Latest: Police Chief: No arrests in GOP office attack
14937,rh0lbr00k,"On temperament &amp; health,  doesn't get enough credit for no drinking, smoking, or drugs Unlike the Clinto…"
14938,hiimkhloe,All endings are also beginnings We just don't know it at the time  – Mitch Albom
14939,tpartynews,"The Department of Homeland Security is granting some 8,000 Syrian refugees temporary amnesty"
14940,giselleevns,sexsting with no consequences
14941,patriotblake,Obama Signs Illegal “Ministry of Truth” Bill: “The Truth is What We Say it is”
14942,hollandpatrickk,That moment you see something hilarious while driving 😂😂😂😂😂
14943,datwisenigga,"Detroit 1967-2017 ""Re-building"" by terrorizing-systemically killing Black people w mass water shut off &amp; foreclosure…"
14944,mil0blake,Ask not what your country can do for you But ask what you can do for your country
14945,_nickluna_,Intel Drop: Amateur Hour has begun -
14946,danageezus,'Let Them Eat Cake': Trump As Popular as Marie Antoinette
14947,staywoke88,Make no mistake: The basic human rights of LGBT people are at stake in this election
14948,kathiemrr,Illegal Resident Evil
14949,finley1589,Trump’s Polling “Surge” Is Turning Into A “Wave”
14950,giselleevns,What's Klassier; Gold plated toilet or Caviar massages?
14951,mrclydepratt, x  x  taking pictures after the show tonight in ATL 📸
14952,jacquelinisbest,We must educate our children to become like young Egyptian people  Barack Obama
14953,mrmoraan,"Seems like a good time to re-up this column from Sept 2015:  Donald Trump, evangelical scam artist"
14954,jasper_fly,I am such a bitch
14955,willisbonnerr,We offer 4-6 writing and platform building classes each month
14956,notritahart,*IN* the upside down 😳😱🙀 
14957,cookncooks,View of the half empty Scott Pruitt meeting that  are boycotting Live here
14958,ameliebaldwin,BREAKING! Major US Ally Announces SEPARATION from the United States - I Love My Freedom
14959,laurabaeley,"July 26, 2016: The Day that the  Died and Nobody Said Anything"
14960,jasper_fly,Charlie's Angelfish 
14961,thefoundingson,Here's what  thinks of the constitution He wrote this in his college paper using pen name Keith Hakim htt…
14962,notritahart,Over 100+ games will be playable at  — will you be there to play them?  Plus: First panel det…
14963,tpartynews,MSM will never show you these protesters
14964,kathiemrr,Don't give me false hope That's really mean ;
14965,heyits_toby,Another legend dies today
14966,chrixmorgan,I am in game!   Kenny got killed
14967,cookncooks,New Bitch! 😂
14968,anthonywoodboy,"'That'll do pig, that'll do' Hundreds of piglets escape after lorry overturns in US"
14969,daileyjadon,Avoid crusty socks
14970,stanleyparris,So  is a troll who searches for Trump's name &amp; has an opinion but is too cowardly to speak it on the TL…
14971,ameliebaldwin,  is limited government supposed to hurt its citizens? Truly curious I don't know the philosop…
14972,fishalexanderr,Olympia ohne russische Gewichtheber
14973,tpartynews,"Giuliani: ""We know Hillary Clinton was a failure at foreign policy"""
14974,jeannemccarthy0,"News post: "" (Vanity)    There is no Muslim ban"""
14975,prettylaraplace,   Clinton News Network will never report nor play this video  is stupid? https:/…
14976,hyddrox,"Milo is a goddess as is Ann Coulter, Donald Trump, and Harambe!"
14977,emileewaren,
14978,westernwindwes,MT  RT 
14979,hiimkhloe,"""U Will Know"" by BMU Black Men United"
14980,kansasdailynews,"Democratic donors, allies offer reward for Trump tax returns"
14981,giselleevns,"skip breakfast BUT under no circumstance is it okay to skip your coffee, especially when you make it look…"
14982,politweecs,massive lead over  narrows a bit among Millennials
14983,thefoundingson,World's biggest looser
14984,prettylaraplace,Why  -- Because ISIS spread on her watch  will Make America Safe Again
14985,puredavie,Don't talk about the election
14986,kateritterrrr,Donald Trump Rape Lawsuit Claims Trump Forced 12- And 13-Year-Old Girls To Peform Oral Sex On Him
14987,melanymelanin,There can be no black/white unity until there is first some black unity
14988,ameliebaldwin,The only way  is winning this election is with  and his lawless and criminal administration…
14989,patriotblake,"Great interview with  &gt;&gt; "" is a charlatan""    "
14990,karenparker93,Two staffers hospitalized Wonder who the mom was who let that poor kid be a press prop for
14991,cassieweltch,Tree      photo by Fuyuhiko Natsume
14992,j0hnlarsen,"Mike Pence just refused to call David Duke, former Grand Wizard of the KKK, ""deplorable"":"
14993,hyddrox,BREAKING: Trump to sign executive order today to temporarily halt refugees from terror prone countries
14994,kateritterrrr,FLASHBACK: How Globalist Missouri GOP Gov Nominee  Embellished His Military Record
14995,leroylovesusa,The Craziest Regulations in the Obama Era
14996,garrettsimpson_,"Too much of what is called ""education"" is little more than an expensive isolation from reality - Thomas Sowell"
14997,giselleevns,a donation in their name to The Human Fund
14998,heyits_toby,Reports: Escaped NY murderer shot and killed by police: DNA evidence reportedly found at a 
14999,kansasdailynews,Trump’s immigration plan draws sharply divided reaction
15000,cookncooks," on  ""Amb Stevens sent 600 requests for help and the only one she talked to was Sidney Blumenth…"
15001,traceyhappymom,A job on minimum wage and lets see if you can run a household on that
15002,datwisenigga,🔥🔥🔥
15003,rightnpr,"Trump: ""Hillary Clinton has a legacy of death, destruction, and terrorism"""
15004,hollydler,MT  Our fate must not depend on 1 election again
15005,judelambertusa,alot of tobacco was spat that day
15006,notritahart,Not Really a Fan-tasia
15007,priceforpierce,MT  This is why  is the best man for the job
15008,ten_gop,This is not about Democrats vs Republicans This election is about the status quo-political class VS We the People…
15009,finley1589,Blame  And Obama 4  - American Thinker -  999 -  -
15010,lazykstafford, I have NO faith in any of you Dems anymore You have ALL sold out the American People
15011,mrclydepratt,Unfinished business
15012,daileyjadon,show your parents how to use Twitter YOU'LL REGRET IT
15013,mil0blake,I`m not where I need to be but thanks God I`m not where I used to be
15014,jacksoncitypost,Trump confronts 'common decency'
15015,ameliebaldwin,Too many  politicians say what  want to hear but fail miserably to hold to  principles i…
15016,jasper_fly,I'm a unicorn
15017,giselleevns,Spend time with the people you love
15018,holycrapchrix,"The media has given Hillary the most negative coverage of any candidate, all for debunked claims Trump's been given a bi…"
15019,kateritterrrr,could boost GOP’s black vote to levels not seen in decades
15020,kateritterrrr,If the founder of Planned Parenthood had had her way Obama would never have been born
15021,mrclydepratt,Where’s the  at? We want you to send us videos of you telling us how much you love Bad Gal RiRi💎
15022,melanymelanin,Anything can be accomplished through the strength of one's mind
15023,patriotblake,  this is a disgrace      
15024,jacquelinisbest,"An inspirational story about how we're all important in winning people to Christ!!  SHORT READ: ""The Rescuers"""
15025,hiimkhloe,The sun has a pendulum-like pattern of solar cycle of activity that extends over about an 11-year period
15026,lazykstafford,"New post: ""As Foreign Agent For Turkey, Flynn Agreed To Form Elite Investigation Team, Make ‘Criminal Referrals’"" https…"
15027,johnbranchh,"Jesus ran a ""faith-based campaign"" funded by billionaires who got rich polluting God's creation"
15028,jasper_fly,The 'O' Files
15029,mrclydepratt,YES WE WILL!! 
15030,scottgohard,"the ""the"" is a sad commentary on a group of people not considered human beings"
15031,cassieweltch,"Dishcloth, Laundry Detergent &amp; pile of shirts that needed ironing Ungrateful Next time I wo…"
15032,rh0lbr00k,This is not just a movie It shows the hell hole we send our soldiers and ambassadors to only to be abandoned by HRC ht…
15033,datwisenigga,Atlanta high school student goes from homeless to Valedictorian!
15034,anthonywoodboy, &lt;---racist exposed so insults R all u have! Keep pretending blacks R victims so U undermine selfhelp/individual responsib…
15035,_nickluna_, Right! Just as soon as Trump renegotiates w/Russia to get USA uranium back that Hillary sold to them
15036,malloryjared,Don't compare your Chapter 1 to someone else's Chapter 20
15037,kateritterrrr,Meh Maybe there'll be an opening for someone to do traffic and weather in Minot ND
15038,mil0blake, 
15039,jacquelinisbest," "" won’t Investigate Hillary"" he said he would &amp; got my vote, no free rides!"
15040,mrclydepratt,Guess whose album just went platinum in less than a month 🙌
15041,heyits_toby,can’t  provide you safety
15042,brianaregland,These &gt;&gt;&gt;
15043,ryanmaxwell_1,Talk is easy governor but the feds can still bring in refugees unless you sue on grounds Tennessee is using!
15044,notritahart,"  welp, i ruined my phone standing here, wasnt a great phone, i need a new phone, what should I get"
15045,peytoncashout,"Well,  may not be happy with the guy but  should give him a call"
15046,leroylovesusa,Clinton family lawyer David Kendall writes to clarify that the HRC legal team did not turn over key email data to the State De…
15047,mr_clampin,Dump girlfriend on 24th December Make up with girlfriend on 26th December
15048,johnbranchh,
15049,patriotblake,
15050,mr_clampin,Robert Downey Jr as Ironman Idk about this  
15051,mil0blake,Nothing this woman says is trustworthy- NOTHING!
15052,usa_gunslinger, why aren't you 50 points ahead?
15053,ameliebaldwin,FEMA is flying Tim Kaine to Florida where Hurricane Matthew will make landfall to see if he can interrupt it
15054,fishalexanderr,Karrierejurist Wray soll neuer FBI-Chef werden
15055,giselleevns,Kilograms Erasius so that I wouldn't have to work out to fit in a new dress
15056,baobaeham,love this  Remembering the Choctaw Native Americans who helped during the Irish Famine
15057,screamymonkey,Obama power plant rules face key test in US court
15058,willisbonnerr,Trump's plans will ensure that elderly working class and poor Americans will be forced out of the health insurance market
15059,melanymelanin,That good antifa
15060,sternandreas404,Neben ihr wirken Männer oft biestig und kleinkariert
15061,westernwindwes, true
15062,thefoundingson,"I thought it was more like bringing her to back to life You know, with necromancers and rituals and all this sh*t…"
15063,jacquelinisbest,"   thats is actually a low number, over $100million, not counting cost of military security…"
15064,finley1589,"""VIDEO: Bank Fraud Complaints SURGE After Low Income Clinton Supporters Report Unauthorized Charges"""
15065,c__wells,"All Los Angeles schools closed by 'credible terroristic threat' of violence, NY Schools Threatened "
15066,jeffreykahunas,oooooh God! That's horrible!
15067,evagreen69,"New post: ""Globalization took hits in 2016; will 2017 lead to more?"""
15068,alecmooooody,Axelrod: Maybe Clinton should reconsider final debate
15069,jacquelinisbest,Plans Reinstated to Build Arch of Ba'al in NYC
15070,datwisenigga,How Much Do You Know About Being England Manager? =&gt;
15071,baobaeham,Enter for your chance to win a ps4
15072,melanymelanin,"Trump, China and Taiwan  "
15073,logan_whatsup,You can't depend on your eyes when your imagination is out of focus
15074,leroylovesusa,"Merkel thinks terrorists can be stopped with ""compassion"""
15075,chesplayschess,"  good she's horrible, divisive and a liar"
15076,newarkvoice,How Trump reportedly cut $30M casino tax burden to $5M under Christie's watch
15077,westernwindwes,Obama cool with Syrian use of chemical weapons and Iran building nukes But Jewish housing construction MUST BE STOPPED!
15078,willisbonnerr,"RIP, 3-5 million illegal voters lost in the Bowling Green Massacre"
15079,laurabaeley,"Senior commander of Syrian militant rebel group formerly known as al-Nusra killed near Aleppo, rebel sources say"
15080,datwisenigga,Sara Bennett on her 'Life After Prison' series
15081,hyddrox,happy international mussie women's bag day day without a women? these have been bar coded since all look the same in ga…
15082,todaymiami,"Ex-CIA chief: Trump ""is already damaging our national security""  |"
15083,hyddrox,Bolton: Muslim Brotherhood Already Designated Terrorists by Arab Majority-Muslim Countries; US Should Follow Suit https:…
15084,heyits_toby,"""Everything Is A Partial Reversal Of Yesterday"" - Stocks, Dollar Rebound Following Trump Scare"
15085,happkendrahappy,in your case  Hillary if you do when you're going to be impeached vote trump
15086,paulinett,"▶ EYE-SON: ""This Present World Order Needs To Be Destroyed!"" - The LanceScurv Show"
15087,melvinsroberts,Fish &amp; Shrimp Combo
15088,pamela_moore13,"""Donald Trump will show 0 tolerance for people calling for the death of police officers"" ~ Newt Gingrich"
15089,hiimkhloe,Retired corrections officer  says cops beat him basically for being black
15090,paulinett,"▶ Akmal, Shehzad recalled for Windies trip - Published:  Thursday, March 16, 2017 LAHORE – Kamran A"
15091,garrettsimpson_,"It all would again spin around Hillary, her emails and stuff instead of our country’s economy"
15092,patriotblake,  I listened to u
15093,dorothiebell,Retweeted Evelyne Barthe (
15094,jasper_fly,to sit on Hillary future place
15095,patriotblake,My Followers PLEASE  Great Patriot
15096,redlanews,Another spin from CNN Paul Manafort reassignment has nothing to do with La! Trump unlike Obama cares about people
15097,laurabaeley,Performers Frantically Trying To Incorporate Spewing Sewage Pipe Into Rio Opening Ceremony
15098,gloed_up,If malia obama will behave like she's NOT ORDINARY teen you'll say she's conceited There is no right way for you
15099,anthonywoodboy,"New Tory MP James Berry is one of those Tories who led the LibDem decapitation strategy Beat Ed Davey, hence PM praise"
15100,ameliebaldwin,"Standing Rock Sioux Nation member Bobbi Jean Three Legs: ""I'm afraid that [police] are out to kill"""
15101,leroylovesusa,"Jesus is coming back! Is the end times something to be afraid of?   SHORT READ ""Jesus, Your Peace and End Times"""
15102,kenzdonovan,"As I've said on several occasions, if Trump loses fairly, I'll quit Twitter  Needless to say, I won't be going any…"
15103,ameliebaldwin,"I don't care how well you market a crap sandwich, don't expect big sales"
15104,cookncooks,"""Can I have your number?"" - increases a possibility to text a random dude next day almost to infinity…"
15105,_nickluna_,Turkey Sending Refugees Back to Syria via  via 
15106,patriotblake,"Like this happened 2  by March 2009--hypocrisy, irrelevancy defined wonder how  reacts"
15107,jaydaastonishin,Clinton and Trump Must Address the Nation’s Poor and Hungry in the Next Debate
15108,notritahart,always knows what to say
15109,logan_whatsup,French  State Of Mind
15110,paulinett,"Warning to any white Nationalist, that confronts me in any derogatory Manner Will regret that confrontation ever happened You…"
15111,kotovamarys,WikiLeaks: The two faces of Hillary Clinton on Syria (Op-Edge by 
15112,evewebster373,   
15113,willisbonnerr,Shout out to  again I know ya don't follow me but thanks for the GREATEST coffee/tea/oatmeal/soup maker ever!
15114,mrclydepratt,   I plan to keep talking about it I just hope enough ppl actually vote &amp; pay attention to this…
15115,ten_gop,"Latinos &amp; Blacks for Trump! 
The best way to piss liberals off is to show this pic!
Try it! 👍"
15116,hyddrox,Hey!  How many people do you think will show up? Not counting staffers and paid seat fillers
15117,jeannemccarthy0,287000 jobs in Wales paying less than the    This has got to change!
15118,crystal1johnson,🤔
15119,ten_gop,"Sam Moore on celebs not playing inauguration: ""Out of the 61 years I was in the businessI never thought I would see somethi…"
15120,leroylovesusa,Hillary brings down another one
15121,ten_gop,Syrian Immigrant Who CELEBRATED 9/11… Named By Obama to NATIONAL SECURITY Post
15122,johnbranchh," WE can talk and complain until we're blue in the face, whites are NOT going to change a SYSTEM that benef…"
15123,lazykstafford,State is perfect without Obama
15124,westernwindwes,"In Micah 5:2, there is a prophecy that reveals that the Messiah would be born in Bethlehem"
15125,kateritterrrr,Hillary wants to bring 500% more
15126,paulinett,Why do people erase people of colour + migrants from the working-class?
15127,evagreen69,🇺🇸🇺🇸
15128,mrclydepratt,Environmental Experts Criticize Trump Administration for Repealing Water Protections
15129,jeannemccarthy0,PLZ RT  AMERICANS MUST KNOW
15130,hyddrox,He misspelled 'spy on everyone they possibly can'
15131,kateritterrrr,"Hillary is only leading Trump by 6 points in Washington, DC"
15132,heyits_toby,"kids at uc berkeley started a fire at the rally against milo yiannopoulos they're yelling ""you fuck w us, we'll fuck w y…"
15133,mrclydepratt,Created by  to praise Him
15134,paulinett,Alt-Right/White Supremacist cave beasts eating each other alive &amp; its only Tuesday This must be the White Genocide they k…
15135,westernwindwes,Haven’t Obama considered an idea about banning criminals?
15136,loragreeen,We have undocumented immigrants in America who are paying more federal income tax than a so-called billionaire
15137,notritahart,"Anytime a customer asks for their change tell them that we could all use a little change, segue into singing All-Star"
15138,hollydler,Networks should have said: We interrupt this Hillary speech to bring you Mr Trump!!!
15139,evagreen69,Trump fans mock  Megyn Kelly whines  via 
15140,jacquelinisbest,"BREAKING: Ben Carson Turns Down Cabinet Position in Trump Administration, Could Have Been HHS Secretary"
15141,notritahart,'Member how awful W was? 
15142,traceyhappymom,Is To Increase My Daily Jerk-Off Rate &amp; Produce A Greater Volume Of Splooge
15143,emileewaren,Chicago Cubs won
15144,ten_gop,"""Hillary Clinton has zero record to run on - unless you call corruption positive"" - "
15145,peterkistner,Für die CDU ist Integration von Menschen mit ausländischen Wurzeln in die Gesellschaft eine politische Schlüsselaufgabe
15146,ameliebaldwin,"Thought post: ""Another Israel-Palestinian Conference, Another Exercise in Futility"""
15147,patriotblake,Question of the Day: Do you believe the media is in the tank for  Weigh in using
15148,rh0lbr00k,DNC: Trump started the civil war
15149,ameliebaldwin,   hope you will ask Clinton team what they think of the assault here:  via…
15150,hyddrox,The Left just gets funnier &amp; funnier→ versus ↓
15151,hyddrox,"Religion of Peace!  Killing a baby with Christian parents This is the final goal of the Muslim religion  , N…"
15152,willisbonnerr,German youths teach language to Syrians - BBC News
15153,evagreen69, 
15154,mrclydepratt,          htt…
15155,hollandpatrickk,"Been saying this all week: ""Early voting data suggests Clinton lags in North Carolina compared to 2012  ht…"
15156,datwisenigga,Devil be busy but Allah got me
15157,camosaseko,Dear
15158,jeannemccarthy0,"When you try something and it works, it's good because you succeed When it doesn't, it's also good because you learn"
15159,evewebster373, yeiks! I rly didn`t want to see it
15160,judelambertusa,Today is the day we TAKE OUR COUNTRY BACK! VOTE  and don't forget to wear RED!
15161,garrettsimpson_,He knew that the political correctness ain’t shit
15162,specialaffair,Nigerian president's wife may not back him at next election
15163,queenofthewo,Beef up security at the Nakatomi Plaza
15164,paolakinck," wait whoa wow what so  isn't just allergies, weather, small cough, or far right conspiracy after all…"
15165,leroylovesusa,"Being devoted makes God's path for you more clear SHORT READ: ""The Devoted to God Will Be Blessed!"""
15166,willisbonnerr,"- Watch ""STAR WARS™: The Old Republic™ - 'Deceived' Cinematic Trailer"" on YouTube -"
15167,mr_clampin,Join us today at 1pm EST with special guest 
15168,giselleevns,Why do you look so pretty on tinder?
15169,cookncooks,  point is will ((((  )))))     
15170,notritahart,Explosive diarrhea
15171,cliftonhughes_,Via   interviews Green Party POTUS nominee 
15172,datwisenigga,"""Where do you see yourself in 10 years?"""
15173,laurabaeley,Byron Murphy hopes to emerge from The Opening as No 1 DB
15174,patriotblake,Please RT to demand  do its job and investigate  Russian ties
15175,hollandpatrickk,Big Ego Trump Gets Caught In Yet Another Lie - This Time About His Inauguration (VIDEO)  via 
15176,_nickluna_,MT  LISTEN! A GRASSROOTS ARMY Coming to TAKE BACK their country!
15177,tpartynews,Photo of this girl killed by terrorists goes viral!
15178,ten_gop,"Trump: ""2 million more Latinos are in poverty today than when President Obama took his oath of office"""
15179,cookncooks, jesus christ
15180,tpartynews,If they cross the border illegally they are CRIMINALS! And there is no place for them in America!
15181,giselleevns,You should lay off the burgers for a few months
15182,leroylovesusa,Current Amazon Deals &amp; Bargains  
15183,patriotblake,Chuck E Cheese Massacre sounds like a shitty grindcore band
15184,_nickluna_,Onvrijheid 2016 Zo'n Turks typetje zou nu echt niet meer mogen op de tv lach om Turken=verboden
15185,hiimkhloe," Writes Open Letter About  in  'We Owe It to the Past, Present  … via "
15186,jeannemccarthy0,"The true danger is when liberty is nibbled away, for expedience, and by parts"
15187,ameliebaldwin,has wonderful temperament! Don't you think? 
15188,ameliebaldwin,BREAKING: First Democrat Comes Out In FAVOR Of Trump’s SCOTUS Pick…
15189,notritahart,"have u ever thrown up crown royal in the bushes, it's a party"
15190,anthonywoodboy,"US sending up to 450 more troops to train Iraqis, will also open a new camp in Anbar province:"
15191,ryanmaxwell_1,"First impressions are lasting impressions, but not always true"
15192,jacquelinisbest,Pipeline Protestor Sophia Wilansky Was NOT Injured By A Concussion Grenade
15193,tezaharov,We've brought together the most shocking emails found so far on Hillary Clinton's server
15194,heyits_toby,"No bees, no honey"
15195,mil0blake,Mo Pop is in full swing on Detroit's riverfront
15196,karenparker93,After the ever changing story this weekend you can totally trust them not to be 100% honest with you Totes serious ht…
15197,traceyhappymom, 
15198,randolphburrr,The unprecedented strategy of getting people to vote!
15199,melanymelanin,Report: 96 Percent of Flint Homes Tested Below Federal Lead Threshold  
15200,dominicvalent,"""Mrs Clinton, if you're so clever, can YOU craft a compelling reason to vote for Trump?"""
15201,cookncooks,       I am a woman an I still supp…
15202,cookncooks,College is when you start realizing who was raised correctly
15203,melvinsroberts,Stock the bar
15204,johnbranchh,I hate having to be up early on a Saturday Particularly when I got only three hours of sleepI feel like a zombie But…
15205,paulinett,that's intense
15206,ogdeandre,Re)watch yesterday's  talk w/    Benjamin Stora &amp; Pape Ndiaye
15207,_nickluna_,Hillary things SHE'S the only smart person in the countryshe despises the middle class! I've gotten MANY RNs to v…
15208,lazykstafford,"Raiders draft Jon Feliciano, a guard, in fourth round"
15209,cookncooks,
15210,michellearry,Why Trump Endorsed Bill de Blasio | RedState
15211,mrclydepratt,"Zu Religion, N3A Music Group, Boss Clik Bak Betas,  The Black Cherry Rec Label, John Vuitton music at"
15212,melanymelanin,"  When the attackers( White Kids) invokes That Racist's name as they attack, how can his suppo…"
15213,garrettsimpson_,A president can’t be always popular!  he still is popular
15214,jeffreykahunas,Your right stops where mine begins
15215,leroylovesusa,Fake News: WaPo's Erik Wemple Vindicates Breitbart After Publishing Unverified Claim - Breitbart
15216,willisbonnerr,"Barry Goldwater's Negro Supporter and Jackie Robinson Have Words - Jet Magazine, July 30, 1964   http…"
15217,laurabaeley,Are Referendums Bad For Democracy?
15218,notritahart,The Deadbeatles  
15219,michellearry,"33 Signs The Illuminati Is Real -  Not New, but definitely HERE"
15220,lazykstafford,DavidProv : Hiring midgets to wear funny costumes and be my North Pole decorations It sou…  https:…
15221,melvinsroberts,Barstool Duel
15222,traceyhappymom,why not to start another war?
15223,richmondvoice,'The Daily Show' Dissects Donald Trump's Attempts To Win Black   |
15224,jarrardnorman,I wouldn't be seeing Trump's circus peanut raping face every three seconds  
15225,emileewaren,When will Liberal protestors be blamed for consistently disrupting Trump events? When?
15226,evagreen69, Awesome Movie! Love ( RIP )  Jackie Gleason!
15227,brianthelifter,We've got a message for Mr Trump &amp; the billionaires:  is gonna get elected &amp; they're going to start payi…
15228,prettylaraplace,Many media figures jumping on Trump's jail threat asked President Obama to prosecute Bush administration in '09:
15229,garrettsimpson_,only 'We The People' can bring Hillary to justice at the ballot box!
15230,garrettsimpson_,"If your sex life is none of my business, stop demanding that I finance it"
15231,priceforpierce,More Diversion and Deflection!        http…
15232,kathiemrr,"What If ""Children of God"" was One of Us?"
15233,ameliebaldwin,"New Quinnipiac University swing-state polls: Trump leads in Iowa, narrows the gap in Colorado and Virginia ( rep…"
15234,priceforpierce,Fire erupts at swimming pool of hotel on Las Vegas Strip
15235,mrclydepratt,There's no place like being in the will of
15236,lazykstafford,"Three new-ish Texas polls: Cruz up big, Cruz up modestly, virtual three-way tie  Plus whispers about internals:"
15237,newspeakdaily,Bill Ford Met Trump Following Attacks on Automaker: USA Today
15238,mrclydepratt,I think Cardi B b posting fake news on fb somebody put her up on game pls
15239,westernwindwes,Remember   a permanent operation
15240,johnbranchh,Baltimore PD bringing more war technology to city streets
15241,puredavie,
15242,manuelkrosss,Wow! Was f�r ein Statement im britischen Parlament ????
15243,jassscott,TOO YOUNG TO VOTE Call Trump 855-878-6700 Jam the switchboards Empty his hotels
15244,paolakinck," flees America, China builds greatest firewall in history of internet You still think there's"
15245,jeffreykahunas,Hacked messages of  leader reveal  plan 4 SUMMER OF CHAOS&amp;Martial Law
15246,mihanovikov, deal-making skills can be beneficial for Europe – 
15247,drmichaelgarcia,I've been called everything but a child of God for not supporting Hillary Clinton Why would I support someone who oppose…
15248,evagreen69, This has gone way out of control We need to keep her our of the White House
15249,westernwindwes,Rap Music Lyrics
15250,leroylovesusa,Franklin Graham Leaves GOP: Why Aren't Other Christians?  via 
15251,puredavie,VOTE
15252,cookncooks,Even MORE Video Evidence   Did NOT Mock Reporter's Disability http…
15253,baobaeham,Now Playing: K Camp - Out The Loop ft Trouble -&gt;
15254,melvinsroberts,more like how to nail tons of fake articles  cause of jules kroll's hiring of hungry journalists  http…
15255,_nickluna_,Milo Yiannopoulos officially dis-invited from CPAC after video firestorm; see statement
15256,kateritterrrr,Proof that the CLINTONS are MURDERERS
15257,mr_clampin,"Hamilton sing along soundtrack"""
15258,kansasdailynews,Trump receives security briefing; Clinton deals with email backlash
15259,tessyelmore,Queer-outing outlet's  has Deeply Informed us that  supports the guy who wants Snowden executed h…
15260,michellearry,Happy
15261,_billy_moyer_,One of my favourites!! 😂😂
15262,brianaregland,Love For The Brothers:  Creator Mark H Harris
15263,ameliebaldwin,"Shout OUT to  for Xposing Corrupt Hillary Clinton,  HOaXing Media &amp; Donna Brazile!  We…"
15264,carriethornthon,Hillary constantly calling Obama about her promised pardon
15265,leroylovesusa,"The Real Trump"" Make Video"
15266,rh0lbr00k,In 2007 Michelle Obama Implied Bubba's Infidelity Proved Hillary Wasn't Fit To Be POTUS  via 
15267,patriotblake,In this country our leaders are bound by the rule of law Hillary Clinton must be held accountable for her actions
15268,donnabrivera,I bet “how old will Elizabeth Warren be in 2020” is a top Google search tonight
15269,brianaregland,Tell me where to send a check
15270,philadelphiaon,Trump Calls Kenney 'Terrible;' Kenney: He's a 'Nincompoop'  |
15271,javonhidp,White Nationalists: Trump's A Chance To Break Into Media Mainstream
15272,cynthiamhunter,Yes why tolerate pesky questions from lower life forms when I  am a supreme being
15273,finley1589,"He's an insult to the Office of the Presidency This asshole has a legacy of failure, that's it"
15274,_nickluna_,  Sureproof Obama CREATED
15275,mrclydepratt,Nunes did so much in full public view Hard to see how House Cmte on Ethics doesn't make short work of him
15276,notritahart, The squirrel is tied up in a photo shoot  
15277,daileyjadon,How to ignore trolls
15278,margarethkurz,Sechs Verletzte nach Explosion in
15279,micparrish,"Tom Brady appeal hearing set for June 23, to continue on June 25 if necessary"
15280,daileyjadon,"Totally reading all the  in his voice Thanks, Obama"
15281,leroylovesusa,Oh boy is Killery going to start throwing knives at himinstead of a vase or lamp? Ohhhh
15282,newspeakdaily,Bloomberg Poll: Trump Leads With Least-Educated Whites
15283,laurabaeley,"St Germain: Cosmic Pulse ""Event"" Coming Will Increase Consciousness 10X"
15284,patriotblake,"Yesterday, the Clinton Foundation quietly refiled three years of tax forms bc it was also not following NY law"
15285,brianaregland,President Obama speaks at the White House's final My Brother's Keeper Summit Watch live:
15286,ten_gop,"TREND ALERT!
We need more RTs to send  to hospital!"
15287,jeannemccarthy0,OMG Dr Ben Carson spoke about how the Holocaust could have been prevented! MSM &amp; Liberals Heads 💥Expoding💥
15288,hollandpatrickk,Ex-USA Gymnastics doctor arrested on child porn charges
15289,baobaeham,"So, the national policy of Poland is ""oppose Islam?"" You Nazis sure love lying abt Poland "
15290,emileewaren,ProgressFlorida: RT Fla_Pol: NEWS ALERT: Rick Scott picks Alan Lawson for Supreme Court   htt…
15291,emileewaren,Stay safe Brusselsand Europe
15292,cookncooks,Can the next  be between  and  on Education?
15293,datwisenigga,"125, Pt 1 (The Bio) by  Get app👉"
